id,name,full_name,birth_date,image,source,term,party,area,start_date,end_date,identifier__parlamento
1176,Casimiro Ramos,Casimiro Francisco Ramos,1962-11-05,http://app.parlamento.pt/webutils/getimage.aspx?id=1176&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1176,9,PS,Lisboa,2002-04-05,2005-03-09,1176
1177,Manuel Jerónimo,Manuel Ferreira Jerónimo,1929-11-04,http://app.parlamento.pt/webutils/getimage.aspx?id=1177&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1177,7,PS,Lisboa,1995-10-27,1999-10-24,1177
1180,Dias Baptista,António Manuel Dias Baptista,1958-01-30,http://app.parlamento.pt/webutils/getimage.aspx?id=1180&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1180,8,PS,Lisboa,1999-10-25,2002-04-04,1180
1182,Ruben de Carvalho,Ruben Luis Tristão de Carvalho e Silva,1944-07-21,http://app.parlamento.pt/webutils/getimage.aspx?id=1182&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1182,7,PCP,Setúbal,1995-10-27,1999-10-24,1182
1184,Joaquim Matias,Joaquim Manuel da Fonseca Matias,1949-03-03,http://app.parlamento.pt/webutils/getimage.aspx?id=1184&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1184,7,PCP,Setúbal,1995-10-27,1999-10-24,1184
1184,Joaquim Matias,Joaquim Manuel da Fonseca Matias,1949-03-03,http://app.parlamento.pt/webutils/getimage.aspx?id=1184&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1184,8,PCP,Setúbal,1999-10-25,2002-04-04,1184
1192,Carmen Francisco,Carmen Isabel Amador Francisco,1970-10-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1192&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1192,7,PEV,Setúbal,1995-10-27,1999-10-24,1192
1194,Lucília Ferra,Lucília Maria Samoreno Ferra,1964-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1194&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1194,7,PSD,Setúbal,1995-10-27,1999-10-24,1194
1194,Lucília Ferra,Lucília Maria Samoreno Ferra,1964-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1194&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1194,8,PSD,Setúbal,1999-10-25,2002-04-04,1194
1205,António Vitorino,António Manuel de Carvalho Ferreira Vitorino,1957-01-12,http://app.parlamento.pt/webutils/getimage.aspx?id=1205&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1205,2,UEDS,Porto,1980-11-13,1983-05-30,1205
1205,António Vitorino,António Manuel de Carvalho Ferreira Vitorino,1957-01-12,http://app.parlamento.pt/webutils/getimage.aspx?id=1205&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1205,3,UEDS,Porto,1983-05-31,1985-11-03,1205
1205,António Vitorino,António Manuel de Carvalho Ferreira Vitorino,1957-01-12,http://app.parlamento.pt/webutils/getimage.aspx?id=1205&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1205,4,PS,Braga,1985-11-04,1987-08-12,1205
1205,António Vitorino,António Manuel de Carvalho Ferreira Vitorino,1957-01-12,http://app.parlamento.pt/webutils/getimage.aspx?id=1205&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1205,5,PS,Guarda,1987-08-13,1991-11-03,1205
1205,António Vitorino,António Manuel de Carvalho Ferreira Vitorino,1957-01-12,http://app.parlamento.pt/webutils/getimage.aspx?id=1205&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1205,7,PS,Setúbal,1995-10-27,1999-10-24,1205
1205,António Vitorino,António Manuel de Carvalho Ferreira Vitorino,1957-01-12,http://app.parlamento.pt/webutils/getimage.aspx?id=1205&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1205,10,PS,Setúbal,2005-03-10,2009-10-14,1205
1206,Aires de Carvalho,Aires Manuel Jacinto de Carvalho,1952-10-10,http://app.parlamento.pt/webutils/getimage.aspx?id=1206&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1206,7,PS,Setúbal,1995-10-27,1999-10-24,1206
1206,Aires de Carvalho,Aires Manuel Jacinto de Carvalho,1952-10-10,http://app.parlamento.pt/webutils/getimage.aspx?id=1206&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1206,8,PS,Setúbal,1999-10-25,2002-04-04,1206
1206,Aires de Carvalho,Aires Manuel Jacinto de Carvalho,1952-10-10,http://app.parlamento.pt/webutils/getimage.aspx?id=1206&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1206,9,PS,Setúbal,2002-04-05,2005-03-09,1206
1207,Garcia dos Santos,Fernando Garcia dos Santos,1946-05-02,http://app.parlamento.pt/webutils/getimage.aspx?id=1207&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1207,7,PS,Setúbal,1995-10-27,1999-10-24,1207
1208,Fernanda Costa,Maria Fernanda dos Santos Martins Catarino Costa,1953-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1208&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1208,7,PS,Setúbal,1995-10-27,1999-10-24,1208
1208,Fernanda Costa,Maria Fernanda dos Santos Martins Catarino Costa,1953-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1208&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1208,8,PS,Setúbal,1999-10-25,2002-04-04,1208
1209,Matos Leitão,José de Matos Leitão,1951-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1209,7,PS,Setúbal,1995-10-27,1999-10-24,1209
1209,Matos Leitão,José de Matos Leitão,1951-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1209,8,PS,Setúbal,1999-10-25,2002-04-04,1209
1210,Maria Amélia Antunes,Maria Amélia Macedo Antunes,1952-02-10,http://app.parlamento.pt/webutils/getimage.aspx?id=1210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1210,7,PS,Setúbal,1995-10-27,1999-10-24,1210
1211,Carlos Amândio,Carlos Manuel Amândio,1958-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1211&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1211,7,PS,Setúbal,1995-10-27,1999-10-24,1211
1212,Ana Catarina Mendonça,Ana Catarina Veiga Santos Mendonça Mendes,1973-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=1212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1212,7,PS,Setúbal,1995-10-27,1999-10-24,1212
1212,Ana Catarina Mendonça,Ana Catarina Veiga Santos Mendonça Mendes,1973-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=1212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1212,8,PS,Setúbal,1999-10-25,2002-04-04,1212
1212,Ana Catarina Mendonça,Ana Catarina Veiga Santos Mendonça Mendes,1973-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=1212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1212,9,PS,Setúbal,2002-04-05,2005-03-09,1212
1212,Ana Catarina Mendonça,Ana Catarina Veiga Santos Mendonça Mendes,1973-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=1212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1212,10,PS,Setúbal,2005-03-10,2009-10-14,1212
1212,Ana Catarina Mendonça,Ana Catarina Veiga Santos Mendonça Mendes,1973-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=1212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1212,11,PS,Setúbal,2009-10-15,2011-06-19,1212
1212,Ana Catarina Mendonça,Ana Catarina Veiga Santos Mendonça Mendes,1973-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=1212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1212,12,PS,Setúbal,2011-06-20,2015-10-22,1212
1212,Ana Catarina Mendonça,Ana Catarina Veiga Santos Mendonça Mendes,1973-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=1212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1212,13,PS,Setúbal,2015-10-23,"",1212
1217,Nuno Abecasis,Nuno Krus Abecasis,1929-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1217,1,CDS,Lisboa,1976-06-03,1980-01-02,1217
1217,Nuno Abecasis,Nuno Krus Abecasis,1929-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1217,2,CDS,Lisboa,1980-11-13,1983-05-30,1217
1217,Nuno Abecasis,Nuno Krus Abecasis,1929-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1217,3,CDS,Lisboa,1983-05-31,1985-11-03,1217
1217,Nuno Abecasis,Nuno Krus Abecasis,1929-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1217,4,CDS,Lisboa,1985-11-04,1987-08-12,1217
1217,Nuno Abecasis,Nuno Krus Abecasis,1929-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1217,7,CDS-PP,Setúbal,1995-10-27,1999-10-24,1217
1218,António Pombeiro,António Almeida Figueiredo Barbosa Pombeiro,1949-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=1218&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1218,7,CDS-PP,Setúbal,1995-10-27,1999-10-24,1218
1234,Paulo Mendo,Adalberto Paulo da Fonseca Mendo,1932-10-03,http://app.parlamento.pt/webutils/getimage.aspx?id=1234&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1234,7,PSD,Porto,1995-10-27,1999-10-24,1234
1235,Carlos Brito,Carlos Eugénio Pereira de Brito,1935-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=1235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1235,1,PCP,Lisboa,1980-01-03,1980-11-12,1235
1235,Carlos Brito,Carlos Eugénio Pereira de Brito,1935-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=1235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1235,5,PCP,Faro,1987-08-13,1991-11-03,1235
1235,Carlos Brito,Carlos Eugénio Pereira de Brito,1935-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=1235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1235,7,PSD,Porto,1995-10-27,1999-10-24,1235
1236,António Taveira,António Manuel Taveira da Silva,1954-01-21,http://app.parlamento.pt/webutils/getimage.aspx?id=1236&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1236,7,PSD,Porto,1995-10-27,1999-10-24,1236
1237,Domingos Gomes,Domingos Dias Gomes,1940-07-03,http://app.parlamento.pt/webutils/getimage.aspx?id=1237&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1237,7,PSD,Porto,1995-10-27,1999-10-24,1237
1238,Sérgio Vieira,Sérgio André da Costa Vieira,1970-08-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1238&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1238,7,PSD,Porto,1995-10-27,1999-10-24,1238
1238,Sérgio Vieira,Sérgio André da Costa Vieira,1970-08-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1238&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1238,8,PSD,Porto,1999-10-25,2002-04-04,1238
1238,Sérgio Vieira,Sérgio André da Costa Vieira,1970-08-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1238&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1238,9,PSD,Porto,2002-04-05,2005-03-09,1238
1238,Sérgio Vieira,Sérgio André da Costa Vieira,1970-08-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1238&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1238,10,PSD,Porto,2005-03-10,2009-10-14,1238
1238,Sérgio Vieira,Sérgio André da Costa Vieira,1970-08-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1238&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1238,11,PSD,Porto,2009-10-15,2011-06-19,1238
1239,Luís Marques Guedes,Luís Maria de Barros Serra Marques Guedes,1957-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=1239&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1239,7,PSD,Porto,1995-10-27,1999-10-24,1239
1239,Luís Marques Guedes,Luís Maria de Barros Serra Marques Guedes,1957-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=1239&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1239,8,PSD,Santarém,1999-10-25,2002-04-04,1239
1239,Luís Marques Guedes,Luís Maria de Barros Serra Marques Guedes,1957-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=1239&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1239,9,PSD,Lisboa,2002-04-05,2005-03-09,1239
1239,Luís Marques Guedes,Luís Maria de Barros Serra Marques Guedes,1957-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=1239&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1239,10,PSD,Lisboa,2005-03-10,2009-10-14,1239
1239,Luís Marques Guedes,Luís Maria de Barros Serra Marques Guedes,1957-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=1239&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1239,11,PSD,Lisboa,2009-10-15,2011-06-19,1239
1239,Luís Marques Guedes,Luís Maria de Barros Serra Marques Guedes,1957-08-25,http://app.parlamento.pt/webutils/getimage.aspx?id=1239&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1239,13,PSD,Lisboa,2015-10-23,"",1239
1240,Bernardino Vasconcelos,Bernardino Manuel de Vasconcelos,1947-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1240&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1240,7,PSD,Porto,1995-10-27,1999-10-24,1240
1241,Pedro da Vinha Costa,Pedro José da Vinha Rodrigues Costa,1960-10-15,http://app.parlamento.pt/webutils/getimage.aspx?id=1241&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1241,7,PSD,Porto,1995-10-27,1999-10-24,1241
1241,Pedro da Vinha Costa,Pedro José da Vinha Rodrigues Costa,1960-10-15,http://app.parlamento.pt/webutils/getimage.aspx?id=1241&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1241,8,PSD,Porto,1999-10-25,2002-04-04,1241
1242,João Moura de Sá,João Eduardo Guimarães Moura de Sá,1967-06-02,http://app.parlamento.pt/webutils/getimage.aspx?id=1242&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1242,7,PSD,Porto,1995-10-27,1999-10-24,1242
1242,João Moura de Sá,João Eduardo Guimarães Moura de Sá,1967-06-02,http://app.parlamento.pt/webutils/getimage.aspx?id=1242&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1242,8,PSD,Porto,1999-10-25,2002-04-04,1242
1242,João Moura de Sá,João Eduardo Guimarães Moura de Sá,1967-06-02,http://app.parlamento.pt/webutils/getimage.aspx?id=1242&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1242,9,PSD,Porto,2002-04-05,2005-03-09,1242
1243,Maria do Céu Ramos,Maria do Céu Baptista Ramos,1962-08-02,http://app.parlamento.pt/webutils/getimage.aspx?id=1243&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1243,7,PSD,Porto,1995-10-27,1999-10-24,1243
1243,Maria do Céu Ramos,Maria do Céu Baptista Ramos,1962-08-02,http://app.parlamento.pt/webutils/getimage.aspx?id=1243&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1243,8,PSD,Évora,1999-10-25,2002-04-04,1243
1244,José Carlos Póvoas,José Carlos Pires Póvoas,1954-10-18,http://app.parlamento.pt/webutils/getimage.aspx?id=1244&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1244,7,PSD,Porto,1995-10-27,1999-10-24,1244
1245,António Montalvão Machado,António Edmundo Barbosa Montalvão Machado,1952-12-09,http://app.parlamento.pt/webutils/getimage.aspx?id=1245&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1245,7,PSD,Porto,1995-10-27,1999-10-24,1245
1245,António Montalvão Machado,António Edmundo Barbosa Montalvão Machado,1952-12-09,http://app.parlamento.pt/webutils/getimage.aspx?id=1245&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1245,8,PSD,Porto,1999-10-25,2002-04-04,1245
1245,António Montalvão Machado,António Edmundo Barbosa Montalvão Machado,1952-12-09,http://app.parlamento.pt/webutils/getimage.aspx?id=1245&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1245,9,PSD,Porto,2002-04-05,2005-03-09,1245
1245,António Montalvão Machado,António Edmundo Barbosa Montalvão Machado,1952-12-09,http://app.parlamento.pt/webutils/getimage.aspx?id=1245&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1245,10,PSD,Porto,2005-03-10,2009-10-14,1245
1245,António Montalvão Machado,António Edmundo Barbosa Montalvão Machado,1952-12-09,http://app.parlamento.pt/webutils/getimage.aspx?id=1245&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1245,11,PSD,Vila Real,2009-10-15,2011-06-19,1245
1252,Luciano Gomes,Luciano da Silva Gomes,1943-02-16,http://app.parlamento.pt/webutils/getimage.aspx?id=1252&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1252,8,PSD,Porto,1999-10-25,2002-04-04,1252
1260,Fernando Gomes,Fernando Manuel dos Santos Gomes,1946-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=1260&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1260,2,PS,Porto,1980-11-13,1983-05-30,1260
1260,Fernando Gomes,Fernando Manuel dos Santos Gomes,1946-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=1260&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1260,3,PS,Porto,1983-05-31,1985-11-03,1260
1260,Fernando Gomes,Fernando Manuel dos Santos Gomes,1946-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=1260&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1260,4,PS,Porto,1985-11-04,1987-08-12,1260
1260,Fernando Gomes,Fernando Manuel dos Santos Gomes,1946-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=1260&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1260,8,PS,Porto,1999-10-25,2002-04-04,1260
1260,Fernando Gomes,Fernando Manuel dos Santos Gomes,1946-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=1260&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1260,9,PS,Porto,2002-04-05,2005-03-09,1260
1260,Fernando Gomes,Fernando Manuel dos Santos Gomes,1946-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=1260&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1260,10,PS,Porto,2005-03-10,2009-10-14,1260
1261,Daniel Bessa,Daniel Bessa Fernandes Coelho,1948-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1261&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1261,7,PS,Porto,1995-10-27,1999-10-24,1261
1262,Francisco de Assis,Francisco José Pereira de Assis Miranda,1965-01-08,http://app.parlamento.pt/webutils/getimage.aspx?id=1262&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1262,7,PS,Porto,1995-10-27,1999-10-24,1262
1262,Francisco de Assis,Francisco José Pereira de Assis Miranda,1965-01-08,http://app.parlamento.pt/webutils/getimage.aspx?id=1262&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1262,8,PS,Porto,1999-10-25,2002-04-04,1262
1262,Francisco de Assis,Francisco José Pereira de Assis Miranda,1965-01-08,http://app.parlamento.pt/webutils/getimage.aspx?id=1262&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1262,9,PS,Porto,2002-04-05,2005-03-09,1262
1262,Francisco de Assis,Francisco José Pereira de Assis Miranda,1965-01-08,http://app.parlamento.pt/webutils/getimage.aspx?id=1262&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1262,11,PS,Guarda,2009-10-15,2011-06-19,1262
1262,Francisco de Assis,Francisco José Pereira de Assis Miranda,1965-01-08,http://app.parlamento.pt/webutils/getimage.aspx?id=1262&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1262,12,PS,Porto,2011-06-20,2015-10-22,1262
1263,Maria Carrilho,Maria Jesuína Carrilho Bernardo,1943-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=1263&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1263,7,PS,Porto,1995-10-27,1999-10-24,1263
1263,Maria Carrilho,Maria Jesuína Carrilho Bernardo,1943-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=1263&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1263,10,PS,Europa,2005-03-10,2009-10-14,1263
1264,Sérgio Sousa Pinto,Sérgio Paulo Mendes de Sousa Pinto,1972-07-29,http://app.parlamento.pt/webutils/getimage.aspx?id=1264&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1264,7,PS,Porto,1995-10-27,1999-10-24,1264
1264,Sérgio Sousa Pinto,Sérgio Paulo Mendes de Sousa Pinto,1972-07-29,http://app.parlamento.pt/webutils/getimage.aspx?id=1264&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1264,11,PS,Aveiro,2009-10-15,2011-06-19,1264
1264,Sérgio Sousa Pinto,Sérgio Paulo Mendes de Sousa Pinto,1972-07-29,http://app.parlamento.pt/webutils/getimage.aspx?id=1264&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1264,12,PS,Aveiro,2011-06-20,2015-10-22,1264
1264,Sérgio Sousa Pinto,Sérgio Paulo Mendes de Sousa Pinto,1972-07-29,http://app.parlamento.pt/webutils/getimage.aspx?id=1264&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1264,13,PS,Lisboa,2015-10-23,"",1264
1265,Isabel Pedroto,Isabel Maria Teixeira de Carvalho Pedroto,1961-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1265&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1265,7,PS,Porto,1995-10-27,1999-10-24,1265
1266,Rosa Mota,Rosa Maria Correia dos Santos Mota,1958-01-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1266&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1266,7,PS,Porto,1995-10-27,1999-10-24,1266
1267,Joaquim Pina Moura,Joaquim Augusto Nunes Pina Moura,1952-02-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1267&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1267,7,PS,Porto,1995-10-27,1999-10-24,1267
1267,Joaquim Pina Moura,Joaquim Augusto Nunes Pina Moura,1952-02-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1267&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1267,8,PS,Lisboa,1999-10-25,2002-04-04,1267
1267,Joaquim Pina Moura,Joaquim Augusto Nunes Pina Moura,1952-02-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1267&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1267,9,PS,Guarda,2002-04-05,2005-03-09,1267
1267,Joaquim Pina Moura,Joaquim Augusto Nunes Pina Moura,1952-02-22,http://app.parlamento.pt/webutils/getimage.aspx?id=1267&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1267,10,PS,Guarda,2005-03-10,2009-10-14,1267
1268,Joaquim Couto,Joaquim Barbosa Ferreira Couto,1951-05-01,http://app.parlamento.pt/webutils/getimage.aspx?id=1268&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1268,10,PS,Porto,2005-03-10,2009-10-14,1268
1269,Júlio Faria,Júlio Manuel de Castro Lopes Faria,1942-04-24,http://app.parlamento.pt/webutils/getimage.aspx?id=1269&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1269,7,PS,Porto,1995-10-27,1999-10-24,1269
1270,Jorge Strecht,Jorge Manuel Gouveia Strecht Ribeiro,1943-09-07,http://app.parlamento.pt/webutils/getimage.aspx?id=1270&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1270,7,PS,Porto,1995-10-27,1999-10-24,1270
1270,Jorge Strecht,Jorge Manuel Gouveia Strecht Ribeiro,1943-09-07,http://app.parlamento.pt/webutils/getimage.aspx?id=1270&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1270,8,PS,Porto,1999-10-25,2002-04-04,1270
