id,name,image,phone,email,facebook,twitter,source,identifier__riigikogu
e0fc4e6d-c527-4fec-8854-ddceb43cffc3,Marianne Mikko,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/735fb2a8-19f5-462f-af86-c138ec2aa0ad.jpg,6316675,marianne.mikko@riigikogu.ee,http://www.facebook.com/pages/Jevgeni-Ossinovski/117593944980769?ref=ts#!/profile.php?id=100000941530198,https://twitter.com/mariannemikko,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e0fc4e6d-c527-4fec-8854-ddceb43cffc3/Marianne-Mikko,e0fc4e6d-c527-4fec-8854-ddceb43cffc3
e3adcdb3-582b-411a-9132-4dc292c56bb0,Ain Lutsepp,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/3aca6c5a-6cdc-4a36-a39c-b39277b31175.jpg,6316687,ain.lutsepp@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e3adcdb3-582b-411a-9132-4dc292c56bb0/Ain-Lutsepp,e3adcdb3-582b-411a-9132-4dc292c56bb0
e3daca91-fbe7-4157-a72c-e87cda4565e1,Rait Maruste,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/7059252b-9663-457c-bab5-5708989fc289.jpg,6316614,rait.maruste@riigikogu.ee,https://www.facebook.com/profile.php?id=100008839053633&ref=br_rs,"",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e3daca91-fbe7-4157-a72c-e87cda4565e1/Rait-Maruste,e3daca91-fbe7-4157-a72c-e87cda4565e1
e6416c11-b0c5-459a-96f9-c9549bbaaa81,Siret Kotka-Repinski,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/7d0b41d7-8c67-4a9a-8ada-4eedaf8e5819.jpg,6316618,siret.kotka-repinski@riigikogu.ee,https://www.facebook.com/siret.kotka?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e6416c11-b0c5-459a-96f9-c9549bbaaa81/Siret-Kotka-Repinski,e6416c11-b0c5-459a-96f9-c9549bbaaa81
e6c4032b-6803-4a5e-b857-f181c1a81685,Artur Talvik,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/0d489730-c1ff-44f1-b9e4-f4b45de88e41.jpg,6316667,artur.talvik@riigikogu.ee,https://www.facebook.com/artur.talvik?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e6c4032b-6803-4a5e-b857-f181c1a81685/Artur-Talvik,e6c4032b-6803-4a5e-b857-f181c1a81685
e796fa83-54c6-4aa2-a05a-166f331508fa,Ken-Marti Vaher,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/172bef1c-d145-4bc8-82ad-1211f6bc0ec8.jpg,6316615,ken-marti.vaher@riigikogu.ee,https://www.facebook.com/vaher.kenmarti?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e796fa83-54c6-4aa2-a05a-166f331508fa/Ken-Marti-Vaher,e796fa83-54c6-4aa2-a05a-166f331508fa
e87a03b8-08cf-4b88-8a28-f26da1d65e30,Keit Pentus-Rosimannus,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/6deaf7ff-f7e8-49fe-972a-fc8c1c2376d7.jpg,6316562,keit.pentus-rosimannus@riigikogu.ee,http://www.facebook.com/profile.php?id=1116104913&ref=search&sid=1534262169.1613284126..1,http://twitter.com/KeitPentus,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e87a03b8-08cf-4b88-8a28-f26da1d65e30/Keit-Pentus-Rosimannus,e87a03b8-08cf-4b88-8a28-f26da1d65e30
ec4c481a-8727-490a-b90e-cbefeac9564e,Marika Tuus-Laul,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/85747bf2-d9fa-4513-90ed-aaa8a69bc448.jpg,6316466,marika.tuus-laul@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ec4c481a-8727-490a-b90e-cbefeac9564e/Marika-Tuus-Laul,ec4c481a-8727-490a-b90e-cbefeac9564e
ecbd080f-ee6a-4287-9dff-393cf5c8e880,Jaak Madison,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5b8b0f27-96e4-4519-b135-ec25ef407e2b.jpg,6316692,jaak.madison@riigikogu.ee,https://www.facebook.com/jaak.madison?fref=ts,https://twitter.com/jaakmadison,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ecbd080f-ee6a-4287-9dff-393cf5c8e880/Jaak-Madison,ecbd080f-ee6a-4287-9dff-393cf5c8e880
ed14baf6-eddf-46f6-bff2-21503139d1ec,Krista Aru,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/6819974f-4baa-4e20-8661-7d65665b9982.jpg,6316454,krista.aru@riigikogu.ee,https://www.facebook.com/kristaaru/,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ed14baf6-eddf-46f6-bff2-21503139d1ec/Krista-Aru,ed14baf6-eddf-46f6-bff2-21503139d1ec
ef97dd2d-40d0-4d80-866d-4ef6e71995f1,Madis Milling,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/057582db-7efe-44e4-a3a2-9630937c15cd.jpg,6316467,madis.milling@riigikogu.ee,https://www.facebook.com/madis.milling.9?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ef97dd2d-40d0-4d80-866d-4ef6e71995f1/Madis-Milling,ef97dd2d-40d0-4d80-866d-4ef6e71995f1
f45d0388-db27-47eb-b13d-f6d147ef4d6e,Uno Kaskpeit,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/cc3dbf90-7782-431b-95d9-7cf55ad30560.jpg,6316448,uno.kaskpeit@riigikogu.ee,https://www.facebook.com/uno.kaskpeit?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/f45d0388-db27-47eb-b13d-f6d147ef4d6e/Uno-Kaskpeit,f45d0388-db27-47eb-b13d-f6d147ef4d6e
f8a770b2-916c-4172-84b3-005ba9906a18,Peeter Ernits,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/004a417f-5d73-4226-9c83-5ce0a4fc4090.jpg,6316638,peeter.ernits@riigikogu.ee,https://www.facebook.com/peeter.ernits.9,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/f8a770b2-916c-4172-84b3-005ba9906a18/Peeter-Ernits,f8a770b2-916c-4172-84b3-005ba9906a18
f8c52c41-38b3-41bd-b5fe-a3245d518404,Einar Vallbaum,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/10223719-fb1e-4537-b2f2-13c6fd33b085.jpg,6316445,einar.vallbaum@riigikogu.ee,https://www.facebook.com/einar.vallbaum?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/f8c52c41-38b3-41bd-b5fe-a3245d518404/Einar-Vallbaum,f8c52c41-38b3-41bd-b5fe-a3245d518404
fdeb3c21-d9cf-46e9-8173-3fb22cd872ba,Andre Sepp,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/85a9876e-ff12-44f7-8469-97d2bb201559.jpg,6316582,andre.sepp@riigikogu.ee,https://www.facebook.com/andre.sepp.9,"",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/fdeb3c21-d9cf-46e9-8173-3fb22cd872ba/Andre-Sepp,fdeb3c21-d9cf-46e9-8173-3fb22cd872ba
fe748f4d-3f50-4af8-8069-92a460978d2b,Arto Aas,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/bb120d34-cead-4d58-b351-a399516ac722.jpg,6316660,arto.aas@riigikogu.ee,"",https://twitter.com/ArtoAas,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/fe748f4d-3f50-4af8-8069-92a460978d2b/Arto-Aas,fe748f4d-3f50-4af8-8069-92a460978d2b
