id,name,party,faction,term,image,area,birth_date,phone,email,source
293,José Rodrigo Valladares Guillén,TODOS,TODOS,8,http://www.congreso.gob.gt/manager/images/A598301A-5DD2-2751-29D3-798A939B83E7.jpg,Listado Nacional,1981-11-01,,jrvalladarez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=293
294,Mayra Alejandra Carrillo de León,PP,Reformador,8,http://www.congreso.gob.gt/manager/images/7EADC3BA-532A-88BB-5457-79724B5335F1.jpg,Listado Nacional,1986-01-09,,macarrillodl@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=294
295,Édgar Justino Ovalle Maldonado,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/699B7814-4254-FE46-70C7-7982F7B17539.jpg,Listado Nacional,1947-01-01,,ejvallem@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=295
296,Javier Alfonso Hernández Franco,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/35C70937-2BDA-9444-2584-797F3DC84432.jpg,Listado Nacional,1974-09-17,,jahernandez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=296
297,Édgar Armando Sandoval Trigueros,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/BDD58651-BB98-BACC-F7A8-798353BB1825.jpg,Listado Nacional,2016-01-20,,easandoval@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=297
298,Fernando Linares Beltranena,PAN,PAN,8,http://www.congreso.gob.gt/manager/images/0F5EEF95-6E8B-F9F0-2D61-796BC45F31D4.jpg,Listado Nacional,1948-02-14,,flinares@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=298
299,Fernando Enrique De León Asturias,EG,EG,8,http://www.congreso.gob.gt/manager/images/432A040E-200F-747A-5F1F-8DCE5EB30738.jpg,Listado Nacional,1954-05-30,,feleon@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=299
300,Alvaro Enrique Arzú Escobar,PU,PU,8,http://www.congreso.gob.gt/manager/images/C298FFEB-1DF5-9357-6BBB-8DC5820B0271.jpg,Listado Nacional,1985-02-27,,aarzue@gmail.com,http://www.congreso.gob.gt/perfiles.php?id=300
301,Rudy Roberto Castañeda Reyes,UCN,UCN,8,http://www.congreso.gob.gt/manager/images/29E018D8-623D-B857-4AA6-8DCBF58B279F.jpg,Listado Nacional,1954-11-21,,rrcastaneda@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=301
302,Julio Francisco Lainfiesta Rímola,UCN,UCN,8,http://www.congreso.gob.gt/manager/images/5A6D8854-F113-6F7B-1ED4-6AEFD561E551.jpg,Listado Nacional,1969-04-14,,jflainfiesta@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=302
303,Leocadio Juracán Salomé,Convergencia,Convergencia,8,http://www.congreso.gob.gt/manager/images/1795D036-B6E4-AC73-55A1-8A5D0974EB9C.jpg,Listado Nacional,1969-04-04,,ljuracan@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=303
304,Daniel Bernabé Portillo Calderón,LIDER,AC,8,http://www.congreso.gob.gt/manager/images/363882B0-3A83-CC66-813A-799D21041DB1.jpg,Chiquimula,1976-08-03,,dportillo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=304
305,Dorian Delfino Taracena Godínez,EG,EG,8,http://www.congreso.gob.gt/manager/images/343E023B-EEA0-266B-1CD9-8DCF65439E3B.jpg,Distrito Central,1967-10-31,,ddtaracena@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=305
306,Erick René Lainfiesta Cáceres,EG,EG,8,http://www.congreso.gob.gt/manager/images/0F4FC210-3B9E-5C1E-427D-797629EB9212.jpg,Distrito Central,2016-01-19,,erlainfiestac@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=306
307,María Eugenia Tabush Pascual de Sánchez,VIVA,VIVA,8,http://www.congreso.gob.gt/manager/images/06A12119-2132-8682-B052-7971C7A94B45.jpg,Distrito Central,1959-10-08,,metabush@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=307
308,Luis Enrique Hernández Azmitia,VIVA,Reformador,8,http://www.congreso.gob.gt/manager/images/12EBD8A9-BCC9-E18E-DC58-8DC8D4240919.jpg,Distrito Central,1976-03-20,,lehernandez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=308
309,Raúl Romero Segura,Fuerza,Fuerza,8,http://www.congreso.gob.gt/manager/images/ADDE9FBD-A5F6-CCFA-0103-796535BDCBAE.jpg,Distrito Central,1969-07-31,,rrsegura@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=309
310,Álvaro Adolfo Velásquez,Convergencia,Convergencia,8,http://www.congreso.gob.gt/manager/images/0AEAF229-B152-262F-0269-E348B20C6A8B.jpg,Distrito Central,1967-07-09,,aavelasquez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=310
311,Ervin Adim Maldonado Molina,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/21560A14-8052-A5E0-9635-6AB90D8B80E9.jpg,Distrito Guatemala,1990-07-05,,eamaldonado@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=311
312,Flor de María Chajón Aguilar,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/48610EFF-4EFD-7C8A-4011-798136488381.jpg,Distrito Guatemala,1962-05-25,,fmchajon@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=312
313,Iliana Guadalupe Calles Domínguez,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/3C3AE950-CE7C-A5FF-8AD2-7980C59DE7DB.jpg,Distrito Guatemala,1959-12-20,,igcalles@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=313
314,Luis Antonio Alonzo Pernilla,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/29E2BDE4-9BE1-1F24-22C8-79800FE73DD9.jpg,Distrito Guatemala,1963-11-20,,laalonzo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=314
315,Luis Fernando Montenegro Flores,EG,EG,8,http://www.congreso.gob.gt/manager/images/8BA779EF-0AFC-F69B-77C8-797BDCC390CF.jpg,Distrito Guatemala,1951-10-22,,lfmontenegro@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=315
316,Aníbal Estuardo Rojas Espino,VIVA,VIVA,8,http://www.congreso.gob.gt/manager/images/A0AB3D58-A2A6-6E71-1FB1-136DF5946844.jpg,Distrito Guatemala,1968-10-14,,aerojas@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=316
317,Manuel Eduardo Conde Orellana,PAN,PAN,8,http://www.congreso.gob.gt/manager/images/8D25BF2C-6CFC-59A6-3FD0-8DC705CB66F9.jpg,Distrito Central,1956-12-20,,meconde@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=317
318,María Stella Alonzo Bolaños,PP,PP,8,http://www.congreso.gob.gt/manager/images/06D27642-7F38-17C2-224D-F781245DAFA8.jpg,Distrito Guatemala,2016-01-19,,msalonzo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=318
319,Sandra Nineth Morán Reyes,Convergencia,Convergencia,8,http://www.congreso.gob.gt/manager/images/507B2031-5834-BCCE-DA46-6AB075C13816.jpg,Distrito Guatemala,1960-04-29,,snmoranr@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=319
32,Nery Orlando Samayoa Barrios,UNE,LIDER,7,http://www.congreso.gob.gt/manager/images/A26F67FA-FF34-E75F-6261-072DF9AC3249.jpg,Quetzaltenango,1953-05-13,Ext 2313 / 2314,nsamayoa@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=32
32,Nery Orlando Samayoa Barrios,UNE,Reformador,8,http://www.congreso.gob.gt/manager/images/A26F67FA-FF34-E75F-6261-072DF9AC3249.jpg,Quetzaltenango,1953-05-13,,nsamayoa@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=32
320,Claude Harmelin de León,Fuerza,FCN,8,http://www.congreso.gob.gt/manager/images/4845F4DF-DD79-8F45-F866-8DBF6B5EC15E.jpg,Distrito Guatemala,2016-01-19,,charmelin@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=320
321,José Armando Ubico Aguilar,TODOS,TODOS,8,http://www.congreso.gob.gt/manager/images/E101F0B0-2570-B68A-C43F-798A1474D3C7.jpg,Sacatepéquez,1978-11-26,,diputadoubicosac@outlook.com,http://www.congreso.gob.gt/perfiles.php?id=321
322,Julio Ixcamey Velásquez,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/B948E526-8721-E2E2-44E6-798E006A25CF.jpg,Sacatepéquez,2016-01-20,,jixcamey@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=322
323,Eduardo Zachrisson Castillo,PAN,PAN,8,http://www.congreso.gob.gt/manager/images/1905164C-2C1E-53E9-16F8-8DC2BFB90A56.jpg,Distrito Guatemala,1954-11-23,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=323
324,Eva Nicolle Monte Bac,LIDER,AC,8,http://www.congreso.gob.gt/manager/images/AC71094C-19EB-9E7D-BFE9-7998281404CE.jpg,Chimaltenango,1982-07-17,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=324
325,Alsider Antonio Arias Rodríguez,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/C3FB6058-38D8-7A18-FC66-797FC6D77297.jpg,Chimaltenango,2016-01-19,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=325
326,Héctor Melvyn Caná Rivera,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/C86388D4-51F5-6988-6F58-798C92F28DDC.jpg,Chimaltenango,2016-01-19,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=326
327,Víctor Manuel Estrada Orellana,PP,Reformador,8,http://www.congreso.gob.gt/manager/images/EA3D3649-2E56-C564-B1AB-7994971286BF.jpg,El Progreso,2016-01-19,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=327
328,Francisco Vitelio Lam Ruano,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/8BF2C874-7A3A-73AD-8654-798EBD509CFF.jpg,Escuintla,1955-12-09,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=328
329,Ana Victoria Hernández Pérez de Morales,TODOS,TODOS,8,http://www.congreso.gob.gt/manager/images/E896F039-A73A-9701-FC81-8DE39FFC8539.jpg,Escuintla,1966-03-23,,ahernandez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=329
330,Víctor Manuel Cruz Clavería,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/66035248-595F-1855-2E84-8DC007B3366A.jpg,Escuintla,1951-04-19,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=330
331,Carlos Napoléon Rojas Alarcón,UCN,UCN,8,http://www.congreso.gob.gt/manager/images/CE6DE85B-39EF-4723-8DB3-797A6C394E09.jpg,Santa Rosa,1991-01-04,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=331
332,José de la Cruz Cutzal Mijango,LIDER,FCN,8,http://www.congreso.gob.gt/manager/images/49598331-098E-1093-9E15-7999B75332E6.jpg,Sololá,1953-09-14,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=332
333,Marcos Fernando Yax Guinea,LIDER,FCN,8,http://www.congreso.gob.gt/manager/images/CD9BAE6D-353D-F9BA-891B-4EDA898594B6.jpg,Totonicapán,1969-05-30,,diputadomigrantemarcosyax@gmail.com,http://www.congreso.gob.gt/perfiles.php?id=333
334,José Conrado García Hidalgo,LIDER,LIDER,8,http://www.congreso.gob.gt/manager/images/1703727E-74F2-9CDD-B9DB-79965363E64F.jpg,Quetzaltenango,1962-05-06,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=334
335,Rubén Misael Escobar Calderón,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/B8541856-8F61-AE11-575A-798D505E6BA2.jpg,Quetzaltenango,1970-05-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=335
336,Juan Carlos Josue Salanic García,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/34FC1CD4-0A3F-A5F0-3E6F-79925306CA2C.jpg,Quetzaltenango,1975-11-15,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=336
337,José Alberto Hernández Salguero,UCN,UCN,8,http://www.congreso.gob.gt/manager/images/A7D2527D-FCCA-7AA3-5E67-8DC49469D23C.jpg,Quetzaltenango,1991-02-26,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=337
338,Pedro Méndez Carreto,TODOS,TODOS,8,http://www.congreso.gob.gt/manager/images/E9CAB1A9-C488-2F92-4571-7988F61D168A.jpg,Quetzaltenango,2016-01-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=338
339,Eduardo Ramiro De Matta.,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/B267E85F-C463-F9E2-5190-798231BCA599.jpg,Quetzaltenango,1965-01-07,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=339
34,Sergio Leonel Celis Navas,UNE,LIDER,7,http://www.congreso.gob.gt/manager/images/9B368D88-420B-FDB5-3F26-B18B13C45EB8.jpg,Sacatepéquez,1964-01-12,22391111 Ext 1350,scelis@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=34
34,Sergio Leonel Celis Navas,UNE,AC,8,http://www.congreso.gob.gt/manager/images/9B368D88-420B-FDB5-3F26-B18B13C45EB8.jpg,Sacatepéquez,1964-01-12,,scelis@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=34
340,Julio Antonio Juárez Ramírez,LIDER,FCN,8,http://www.congreso.gob.gt/manager/images/37CAC7FB-92FA-441E-37F0-79978D627278.jpg,Suchitepéquez,2016-01-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=340
341,Oscar Arturo Argueta Mayén,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/D5FF0C6D-6FBA-7236-5D00-798B6B2CA0DA.jpg,Suchitepéquez,1975-07-03,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=341
342,Juan Ramón Lau Quan,TODOS,TODOS,8,http://www.congreso.gob.gt/manager/images/7D3ED27D-A210-30D6-C0AB-7986D347294F.jpg,Suchitepéquez,2016-01-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=342
343,José Arturo Martínez Dell,TODOS,TODOS,8,http://www.congreso.gob.gt/manager/images/62027C14-1AC8-AC65-82E6-798737086ED0.jpg,Retalhuleu,2016-01-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=343
344,Edwin Noé Maldonado Lux,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/3099FBB8-3FD5-6CC6-A168-798F8AA4FE65.jpg,Retalhuleu,1969-10-23,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=344
345,Mario Fermín De León Ramírez,LIDER,TODOS,8,http://www.congreso.gob.gt/manager/images/CA9151B3-C0EC-3689-9C1D-797E817CF8BA.jpg,San Marcos,1958-09-28,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=345
346,Christian Gabriel González,LIDER,FCN,8,http://www.congreso.gob.gt/manager/images/1E8F98D0-FE54-E174-2DDB-799E35AB0637.jpg,San Marcos,1978-09-27,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=346
347,Ovidio Joel Domingo Bámaca,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/8EF15C4E-9B77-7E85-2187-798BE93B21F4.jpg,San Marcos,2016-01-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=347
348,Mario Velásquez Pérez,CREO,CREO,8,http://www.congreso.gob.gt/manager/images/32BD9F7F-7317-11F5-5369-7970525549D6.jpg,San Marcos,1967-05-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=348
349,Vivian Beatriz Preciado Navarijo,UCN,UCN,8,http://www.congreso.gob.gt/manager/images/F6E72DDB-D3D7-2187-030F-8DCD3C4921E5.jpg,San Marcos,2016-01-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=349
35,Rodolfo Moisés Castañón Fuentes,UNE,UNE,7,http://www.congreso.gob.gt/manager/images/055C0C3F-5588-940D-335F-B18DEE8A0108.jpg,San Marcos,1952-12-04,Ext 2491 / 2492,rcastanon@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=35
35,Rodolfo Moisés Castañón Fuentes,UNE,FCN,8,http://www.congreso.gob.gt/manager/images/055C0C3F-5588-940D-335F-B18DEE8A0108.jpg,San Marcos,1952-12-04,,rcastanon@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=35
350,Johnatan Abel Cardona Arreaga,LIDER,FCN,8,http://www.congreso.gob.gt/manager/images/3632DDCD-D99A-0BC0-0962-799D9B725077.jpg,Huehuetenango,2016-01-19,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=350
351,Karla Andrea Martínez Hernández,LIDER,AC,8,http://www.congreso.gob.gt/manager/images/DF1F2E16-827B-2335-35B6-799BDC5537E5.jpg,Huehuetenango,2016-01-19,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=351
352,Sandra Ester Cruz Ramírez,PP,FCN,8,http://www.congreso.gob.gt/manager/images/08C3D6AC-7ED5-F2A4-EA68-799AB199B90F.jpg,Huehuetenango,1989-09-18,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=352
353,Mike Ottoniel Mérida Reyes,PP,Reformador,8,http://www.congreso.gob.gt/manager/images/3BC1B0E9-2C40-0370-D6E0-799C75B3B5E6.jpg,Huehuetenango,2016-01-19,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=353
354,Cornelio Gonzalo García García,TODOS,TODOS,8,http://www.congreso.gob.gt/manager/images/8BEF33BA-EF5F-29B9-7C7C-7985A357F415.jpg,Huehuetenango,1963-01-10,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=354
355,Jorge Leonel Arévalo Canales,LIDER,Reformador,8,http://www.congreso.gob.gt/manager/images/99AF2AD2-B69C-B70E-7F97-7993EC62B5A6.jpg,Quiché,1986-10-10,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=355
356,Carlos Enrique López Maldonado,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/9B6764E3-4EF7-0A21-BE45-8DE6DE85F5EC.jpg,Quiché,2016-01-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=356
357,Marleni Lineth Matías Santiago,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/FE91778C-B94A-4627-C502-79903853DE66.jpg,Baja Verapaz,2016-01-19,,mmatias@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=357
358,Edgar Tomás Córdova Molina,LIDER,LIDER,8,http://www.congreso.gob.gt/manager/images/7A79F1DF-3294-DE18-4E65-6AB7AFDF9791.jpg,Alta Verapaz,1961-05-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=358
359,Carlos Enrique Chavarria Pérez,LIDER,CREO,8,http://www.congreso.gob.gt/manager/images/979F6CD0-AE4E-3990-D1F7-6AA6F63094E3.jpg,Alta Verapaz,1959-12-06,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=359
361,Oscar Roberto Fernández Mendoza,TODOS,TODOS,8,http://www.congreso.gob.gt/manager/images/EC2BACE6-D00E-24AA-42FE-6AB86ABC0518.jpg,Alta Verapaz,1968-01-12,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=361
362,Edgar Eduardo Montepéque González,LIDER,FCN,8,http://www.congreso.gob.gt/manager/images/374870DA-4BF4-35A1-87E3-7998C2C531A9.jpg,Petén,1975-09-23,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=362
363,Edgar Raúl Reyes Lee,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/B87F0CCA-39F8-2C7F-6B2B-799123B77943.jpg,Petén,2016-01-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=363
364,Jaime José Regalado Oliva,PP,Reformador,8,http://www.congreso.gob.gt/manager/images/945062C1-7FFE-E8F8-E5F9-79957B68B688.jpg,Petén,1979-09-24,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=364
365,María Cristina Quinto García,TODOS,FCN,8,http://www.congreso.gob.gt/manager/images/0CB6CBB0-5C2B-BA0C-CDD2-7989B03D205C.jpg,Zacapa,2016-01-20,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=365
366,Luis Fernando Sanchinel Palma,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/D5ED247E-A8BF-9745-78E2-7991CEE838F5.jpg,Jalapa,1961-02-03,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=366
367,Milton Francisco Guerra Calderón,UCN,FCN,8,http://www.congreso.gob.gt/manager/images/08167B23-9719-1FF5-522B-8DCC77BAE1DF.jpg,Jalapa,2016-01-14,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=367
368,Jaime Octavio Augusto Lucero Vásquez,UCN,UCN,8,http://www.congreso.gob.gt/manager/images/988BA75F-F294-E5AE-1C6D-797997CAA293.jpg,Jalapa,1990-11-22,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=368
369,Sandra Patricia Sandoval González,TODOS,FCN,8,http://www.congreso.gob.gt/manager/images/DC9B5DB0-B497-E8A7-F39F-2E6BE60F1044.jpg,Jutiapa,1987-05-01,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=369
371,Oscar Armando Escribá Morales,LIDER,AC,8,http://www.congreso.gob.gt/manager/images/0F5D475C-E3A0-D03F-21A8-799B60FE4338.jpg,Jutiapa,1972-02-02,,congreso@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=371
372,German Estuardo Velásquez Pérez,PP,PP,8,http://www.congreso.gob.gt/manager/images/C7B64B61-6880-DD16-45AB-8DC859B38FFD.jpg,Listado Nacional,1968-07-11,,gevelap@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=372
373,Juan Manuel Díaz-Durán Méndez,VIVA,VIVA,8,http://www.congreso.gob.gt/manager/images/8E1698F4-4D66-874F-A4A1-D6C3F70EE580.jpg,Distrito Guatemala,1964-03-20,,JMDIAZDURANM@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=373
374,Lucrecia Carola Samayoa Reyes,UNE,UNE,8,http://www.congreso.gob.gt/manager/resourceAssets/iconSet/userDefault1.jpg,Huehuetenango,1979-11-06,,lcsamayoar@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=374
375,Herber Armando Melgar Padilla,FCN,FCN,8,http://www.congreso.gob.gt/manager/images/FC0AC90E-CD80-E969-3FB3-C2762EDB2CD1.jpg,Chimaltenango,2016-08-25,,hamelgarp@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=375
40,Pablo Manuel Duarte Sáenz de Tejada,PU,PU,7,http://www.congreso.gob.gt/manager/images/84535C37-FAB2-0927-E300-9D29E5D449DC.jpg,Distrito Guatemala,1953-10-12,22301772 Ext 1206,pduarte@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=40
42,Nineth Varenca Montenegro Cottom,EG,EG,7,http://www.congreso.gob.gt/manager/images/A4639C31-9331-3808-A156-072EF2D35E55.jpg,Listado Nacional,1957-07-08,22391001 Ext 1251 / 2429 / 2430 / 2431,nmontenegro@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=42
42,Nineth Varenca Montenegro Cottom,EG,EG,8,http://www.congreso.gob.gt/manager/images/A4639C31-9331-3808-A156-072EF2D35E55.jpg,Listado Nacional,1957-07-08,,nmontenegro@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=42
43,Carlos Enrique López Girón,FRG,UNE,7,http://www.congreso.gob.gt/manager/images/19DE3B4C-268E-4E2E-F609-072FE0D9CDDF.jpg,Quiché,1961-10-22,22204017/22391060 Ext 2410,clopez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=43
43,Carlos Enrique López Girón,FRG,UNE,8,http://www.congreso.gob.gt/manager/images/19DE3B4C-268E-4E2E-F609-072FE0D9CDDF.jpg,Quiché,1961-10-22,,clopez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=43
44,Mario Israel Rivera Cabrera,FRG,LIDER,7,http://www.congreso.gob.gt/manager/images/75BD9BC0-471E-F839-4D04-073120E6A2D6.jpg,Quiché,1957-12-16,22203914/22320801/22320746 Ext 2409,mrivera@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=44
46,Arístides Baldomero Crespo Villegas,FRG,PP,7,http://www.congreso.gob.gt/manager/images/FCF8D17D-8736-91C3-9B6A-9D8C2EA7C64D.jpg,Escuintla,1949-08-31,22515957 Ext,acrespo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=46
46,Arístides Crespo Villegas,FRG,Reformador,8,http://www.congreso.gob.gt/manager/images/FCF8D17D-8736-91C3-9B6A-9D8C2EA7C64D.jpg,Escuintla,1949-08-31,,acrespo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=46
47,Julio César López Villatoro,FRG,UNE,7,http://www.congreso.gob.gt/manager/images/D5E092EC-F8D1-8F99-693C-07319B9F774D.jpg,Huehuetenango,1967-03-31,22203053/22391117 Ext .,jlopez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=47
47,Julio César López Villatoro,FRG,UNE,8,http://www.congreso.gob.gt/manager/images/D5E092EC-F8D1-8F99-693C-07319B9F774D.jpg,Huehuetenango,1967-03-31,,jlopez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=47
48,Luis Fernando Pérez Martínez,FRG,PRI,7,http://www.congreso.gob.gt/manager/images/02761EE9-B5A0-AD7B-C741-0731F897902F.jpg,Listado Nacional,1969-03-11,22204014 Ext 1278 y 1249,luisfernandoperez@pri.gt,http://www.congreso.gob.gt/perfiles.php?id=48
51,Edgar Leonel Arévalo Barrios,FRG,PP,7,http://www.congreso.gob.gt/manager/images/594C4897-BB6C-E5C6-A85D-073233F72EC1.jpg,Totonicapán,1960-10-05,22204012 Ext 1443/1494,earevalo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=51
52,Oswaldo Iván Arévalo Barrios,FRG,PP,7,http://www.congreso.gob.gt/manager/images/0B9E482E-D3C6-8835-8ACA-073261FFD2A5.jpg,Totonicapán,1962-06-26,22391093 Ext 2565/2567/2559,oarevalo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=52
52,Oswaldo Iván Arévalo Barrios,FRG,Reformador,8,http://www.congreso.gob.gt/manager/images/0B9E482E-D3C6-8835-8ACA-073261FFD2A5.jpg,Totonicapán,1962-06-26,,oarevalo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=52
53,Baudilio Elinohet Hichos López,UCN,LIDER,7,http://www.congreso.gob.gt/manager/images/467BAF0A-6468-ED4E-73DA-07332C775D44.jpg,Chiquimula,1953-12-06,Ext 2374,bhichos@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=53
