id,name,constituency,party,party_id,term,start_date,start_reason,source,end_date,name_el,name__el
1a77eb19-7396-4719-8dcc-a8f1be7be991,Kypriotaki - Perraki Maria,Athens B,PA.SO.K. (Panhellenic Socialist Movement),pasok,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=1a77eb19-7396-4719-8dcc-a8f1be7be991,,Κυπριωτάκη - Περράκη Γεωργίου Μαρία,Κυπριωτάκη - Περράκη Γεωργίου Μαρία
1a77eb19-7396-4719-8dcc-a8f1be7be991,Kypriotaki - Perraki Maria,Athens B,PA.SO.K. (Panhellenic Socialist Movement),pasok,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=1a77eb19-7396-4719-8dcc-a8f1be7be991,,Κυπριωτάκη - Περράκη Γεωργίου Μαρία,Κυπριωτάκη - Περράκη Γεωργίου Μαρία
1a77eb19-7396-4719-8dcc-a8f1be7be991,Kypriotaki - Perraki Maria,Iraklio,PA.SO.K. (Panhellenic Socialist Movement),pasok,4,1985-06-02,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=1a77eb19-7396-4719-8dcc-a8f1be7be991,,Κυπριωτάκη - Περράκη Γεωργίου Μαρία,Κυπριωτάκη - Περράκη Γεωργίου Μαρία
ffedfc76-d602-4cfd-924a-82ffad461a57,Kyratsous Merkourios,Kozani,PA.SO.K. (Panhellenic Socialist Movement),pasok,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=ffedfc76-d602-4cfd-924a-82ffad461a57,,Κυρατσούς Γεωργίου Μερκούριος,Κυρατσούς Γεωργίου Μερκούριος
ffedfc76-d602-4cfd-924a-82ffad461a57,Kyratsous Merkourios,Kozani,PA.SO.K. (Panhellenic Socialist Movement),pasok,4,1985-06-02,Aντικατέστησε: Vyzas Themistoklis (Λόγω:Forfeiture from Parliamentary Office),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=ffedfc76-d602-4cfd-924a-82ffad461a57,,Κυρατσούς Γεωργίου Μερκούριος,Κυρατσούς Γεωργίου Μερκούριος
ffedfc76-d602-4cfd-924a-82ffad461a57,Kyratsous Merkourios,Kozani,PA.SO.K. (Panhellenic Socialist Movement),pasok,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=ffedfc76-d602-4cfd-924a-82ffad461a57,,Κυρατσούς Γεωργίου Μερκούριος,Κυρατσούς Γεωργίου Μερκούριος
ffedfc76-d602-4cfd-924a-82ffad461a57,Kyratsous Merkourios,Kozani,PA.SO.K. (Panhellenic Socialist Movement),pasok,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=ffedfc76-d602-4cfd-924a-82ffad461a57,,Κυρατσούς Γεωργίου Μερκούριος,Κυρατσούς Γεωργίου Μερκούριος
a9f3ef8a-4802-4a6c-9511-59d46d1b71ed,Kyriakakis Vasileios,Fthiotida,SYRIZA (Coalition of the Radical Left),syriza,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a9f3ef8a-4802-4a6c-9511-59d46d1b71ed,,Κυριακάκης Κωνσταντίνου Βασίλειος,Κυριακάκης Κωνσταντίνου Βασίλειος
a9f3ef8a-4802-4a6c-9511-59d46d1b71ed,Kyriakakis Vasileios,Fthiotida,SYRIZA (Coalition of the Radical Left),syriza,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a9f3ef8a-4802-4a6c-9511-59d46d1b71ed,,Κυριακάκης Κωνσταντίνου Βασίλειος,Κυριακάκης Κωνσταντίνου Βασίλειος
a9f3ef8a-4802-4a6c-9511-59d46d1b71ed,Kyriakakis Vasileios,Fthiotida,LAIKI ENOTITA,laikienotita,16,2015-08-21,Accession/ re-affiliation to Parliamentary Group,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a9f3ef8a-4802-4a6c-9511-59d46d1b71ed,,Κυριακάκης Κωνσταντίνου Βασίλειος,Κυριακάκης Κωνσταντίνου Βασίλειος
38c3ec73-7816-405e-90c9-e47aa093cba0,Kyriakopoulou Maria,Achaia,INDEPENDENT,independent,13,2012-02-12,Expelled from the Parliamentary Group,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=38c3ec73-7816-405e-90c9-e47aa093cba0,,Κυριακοπούλου Ηλία Μαρία,Κυριακοπούλου Ηλία Μαρία
f6600e07-5be1-4f2f-8022-e3fca97c520d,Kyriakou Eleftherios,Larissa,N.D. (New Democracy),nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=f6600e07-5be1-4f2f-8022-e3fca97c520d,,Κυριακού Κίμωνα Ελευθέριος,Κυριακού Κίμωνα Ελευθέριος
059adf29-aa1e-4f4b-a8bd-12f2ac591e25,Kyriazidis Dimitrios,Drama,N.D. (New Democracy),nd,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=059adf29-aa1e-4f4b-a8bd-12f2ac591e25,,Κυριαζίδης Τριαντάφυλλου Δημήτριος,Κυριαζίδης Τριαντάφυλλου Δημήτριος
059adf29-aa1e-4f4b-a8bd-12f2ac591e25,Kyriazidis Dimitrios,Drama,N.D. (New Democracy),nd,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=059adf29-aa1e-4f4b-a8bd-12f2ac591e25,,Κυριαζίδης Τριαντάφυλλου Δημήτριος,Κυριαζίδης Τριαντάφυλλου Δημήτριος
059adf29-aa1e-4f4b-a8bd-12f2ac591e25,Kyriazidis Dimitrios,Drama,N.D. (New Democracy),nd,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=059adf29-aa1e-4f4b-a8bd-12f2ac591e25,,Κυριαζίδης Τριαντάφυλλου Δημήτριος,Κυριαζίδης Τριαντάφυλλου Δημήτριος
059adf29-aa1e-4f4b-a8bd-12f2ac591e25,Kyriazidis Dimitrios,Drama,N.D. (New Democracy),nd,17,2015-09-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=059adf29-aa1e-4f4b-a8bd-12f2ac591e25,,Κυριαζίδης Τριαντάφυλλου Δημήτριος,Κυριαζίδης Τριαντάφυλλου Δημήτριος
9704ba54-0d7d-4d47-a9ec-27ed1eb88f46,Kyriazopoulos Stefanos,Imathia,N.D. (New Democracy),nd,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9704ba54-0d7d-4d47-a9ec-27ed1eb88f46,,Κυριαζόπουλος Μιλτιάδη Στέφανος,Κυριαζόπουλος Μιλτιάδη Στέφανος
9704ba54-0d7d-4d47-a9ec-27ed1eb88f46,Kyriazopoulos Stefanos,Imathia,N.D. (New Democracy),nd,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9704ba54-0d7d-4d47-a9ec-27ed1eb88f46,,Κυριαζόπουλος Μιλτιάδη Στέφανος,Κυριαζόπουλος Μιλτιάδη Στέφανος
9704ba54-0d7d-4d47-a9ec-27ed1eb88f46,Kyriazopoulos Stefanos,Imathia,N.D. (New Democracy),nd,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9704ba54-0d7d-4d47-a9ec-27ed1eb88f46,,Κυριαζόπουλος Μιλτιάδη Στέφανος,Κυριαζόπουλος Μιλτιάδη Στέφανος
9704ba54-0d7d-4d47-a9ec-27ed1eb88f46,Kyriazopoulos Stefanos,Imathia,N.D. (New Democracy),nd,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9704ba54-0d7d-4d47-a9ec-27ed1eb88f46,,Κυριαζόπουλος Μιλτιάδη Στέφανος,Κυριαζόπουλος Μιλτιάδη Στέφανος
fa0d2287-20f1-4c1b-adc3-a43400eb5c43,Kyritsi Aglaia,State,LAIKI ENOTITA,laikienotita,16,2015-08-21,Accession/ re-affiliation to Parliamentary Group,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=fa0d2287-20f1-4c1b-adc3-a43400eb5c43,,Κυρίτση  Λαζάρου Αγλαϊα ,Κυρίτση  Λαζάρου Αγλαϊα 
67cca665-7e55-43b3-aebe-ac7ab2312e8d,Kyritsis Georgios,Trikala,DHM.AR (Democratic Left),dhmar,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=67cca665-7e55-43b3-aebe-ac7ab2312e8d,,Κυρίτσης Δημητρίου Γεώργιος,Κυρίτσης Δημητρίου Γεώργιος
67cca665-7e55-43b3-aebe-ac7ab2312e8d,Kyritsis Georgios,Trikala,DHM.AR (Democratic Left),dhmar,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=67cca665-7e55-43b3-aebe-ac7ab2312e8d,,Κυρίτσης Δημητρίου Γεώργιος,Κυρίτσης Δημητρίου Γεώργιος
26e42b8e-121a-499c-9bfa-a4d700a09117,Kyritsis Miltiadi Georgios,Athens B,SYRIZA (Coalition of the Radical Left),syriza,16,2015-07-15,Aντικατέστησε: Chountis Nikolaos (Λόγω:Resignation from Parliamentary Office),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=26e42b8e-121a-499c-9bfa-a4d700a09117,,Κυρίτσης Μιλτιάδη Γεώργιος,Κυρίτσης Μιλτιάδη Γεώργιος
26e42b8e-121a-499c-9bfa-a4d700a09117,Kyritsis Miltiadi Georgios,Athens B,SYRIZA (Coalition of the Radical Left),syriza,17,2016-05-25,Aντικατέστησε: Katrivanou Vasiliki (Λόγω:Resignation from Parliamentary Office),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=26e42b8e-121a-499c-9bfa-a4d700a09117,,Κυρίτσης Μιλτιάδη Γεώργιος,Κυρίτσης Μιλτιάδη Γεώργιος
052556a0-38c3-4dd1-8a38-413381c87813,Kyrkos Leonidas,Rest of former Municipality of Athens,Communist Party of Greece (Interior),communistpartyofgreece,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=052556a0-38c3-4dd1-8a38-413381c87813,,Κύρκος Μιχαήλ Λεωνίδας,Κύρκος Μιχαήλ Λεωνίδας
052556a0-38c3-4dd1-8a38-413381c87813,Kyrkos Leonidas,Athens B,Alliance of Progressive and Left Forces,allianceofprogressiveandleftforces,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=052556a0-38c3-4dd1-8a38-413381c87813,,Κύρκος Μιχαήλ Λεωνίδας,Κύρκος Μιχαήλ Λεωνίδας
052556a0-38c3-4dd1-8a38-413381c87813,Kyrkos Leonidas,Athens B,Communist Party of Greece (Interior),communistpartyofgreece,4,1987-05-07,Resignation from Parliamentary Office(αντικαταστάτης: Brillakis Antonios ),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=052556a0-38c3-4dd1-8a38-413381c87813,,Κύρκος Μιχαήλ Λεωνίδας,Κύρκος Μιχαήλ Λεωνίδας
052556a0-38c3-4dd1-8a38-413381c87813,Kyrkos Leonidas,Athens A,Coalition of the Left and Progress,coalitionoftheleftandprogress,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=052556a0-38c3-4dd1-8a38-413381c87813,,Κύρκος Μιχαήλ Λεωνίδας,Κύρκος Μιχαήλ Λεωνίδας
052556a0-38c3-4dd1-8a38-413381c87813,Kyrkos Leonidas,Athens A,Coalition of the Left and Progress,coalitionoftheleftandprogress,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=052556a0-38c3-4dd1-8a38-413381c87813,,Κύρκος Μιχαήλ Λεωνίδας,Κύρκος Μιχαήλ Λεωνίδας
052556a0-38c3-4dd1-8a38-413381c87813,Kyrkos Leonidas,Thessaloniki A,Coalition of the Left and Progress,coalitionoftheleftandprogress,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=052556a0-38c3-4dd1-8a38-413381c87813,,Κύρκος Μιχαήλ Λεωνίδας,Κύρκος Μιχαήλ Λεωνίδας
39e37c79-36e8-4fff-acea-808ecb6b90f0,Lafazanis Argyrios,Halkidiki,PA.SO.K. (Panhellenic Socialist Movement),pasok,13,2012-02-13,Resignation from Parliamentary Office(αντικαταστάτης: Katsarou Anna ),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=39e37c79-36e8-4fff-acea-808ecb6b90f0,,Λαφαζάνης Γεωργίου Αργύριος,Λαφαζάνης Γεωργίου Αργύριος
bfe6610b-940d-4a8e-95dc-a90ef8de3495,Lafazanis Panagiotis,Piraeus B,Coalition of the Left and Progress,coalitionoftheleftandprogress,10,2000-04-09,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=bfe6610b-940d-4a8e-95dc-a90ef8de3495,,Λαφαζάνης Γεωργίου Παναγιώτης,Λαφαζάνης Γεωργίου Παναγιώτης
bfe6610b-940d-4a8e-95dc-a90ef8de3495,Lafazanis Panagiotis,Piraeus B,SYRIZA (Coalition of the Radical Left),syriza,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=bfe6610b-940d-4a8e-95dc-a90ef8de3495,,Λαφαζάνης Γεωργίου Παναγιώτης,Λαφαζάνης Γεωργίου Παναγιώτης
bfe6610b-940d-4a8e-95dc-a90ef8de3495,Lafazanis Panagiotis,Piraeus B,SYRIZA (Coalition of the Radical Left),syriza,13,2009-10-04,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=bfe6610b-940d-4a8e-95dc-a90ef8de3495,,Λαφαζάνης Γεωργίου Παναγιώτης,Λαφαζάνης Γεωργίου Παναγιώτης
bfe6610b-940d-4a8e-95dc-a90ef8de3495,Lafazanis Panagiotis,Piraeus B,SYRIZA (Coalition of the Radical Left),syriza,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=bfe6610b-940d-4a8e-95dc-a90ef8de3495,,Λαφαζάνης Γεωργίου Παναγιώτης,Λαφαζάνης Γεωργίου Παναγιώτης
bfe6610b-940d-4a8e-95dc-a90ef8de3495,Lafazanis Panagiotis,Piraeus B,SYRIZA (Coalition of the Radical Left),syriza,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=bfe6610b-940d-4a8e-95dc-a90ef8de3495,,Λαφαζάνης Γεωργίου Παναγιώτης,Λαφαζάνης Γεωργίου Παναγιώτης
bfe6610b-940d-4a8e-95dc-a90ef8de3495,Lafazanis Panagiotis,Piraeus B,LAIKI ENOTITA,laikienotita,16,2015-08-21,Accession/ re-affiliation to Parliamentary Group,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=bfe6610b-940d-4a8e-95dc-a90ef8de3495,,Λαφαζάνης Γεωργίου Παναγιώτης,Λαφαζάνης Γεωργίου Παναγιώτης
2a9c3f22-6787-4a43-be7b-0c31177def11,Lagos Ioannis,Piraeus B,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=2a9c3f22-6787-4a43-be7b-0c31177def11,,Λαγός Ευαγγέλου Ιωάννης,Λαγός Ευαγγέλου Ιωάννης
2a9c3f22-6787-4a43-be7b-0c31177def11,Lagos Ioannis,Piraeus B,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=2a9c3f22-6787-4a43-be7b-0c31177def11,,Λαγός Ευαγγέλου Ιωάννης,Λαγός Ευαγγέλου Ιωάννης
2a9c3f22-6787-4a43-be7b-0c31177def11,Lagos Ioannis,Piraeus B,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=2a9c3f22-6787-4a43-be7b-0c31177def11,,Λαγός Ευαγγέλου Ιωάννης,Λαγός Ευαγγέλου Ιωάννης
2a9c3f22-6787-4a43-be7b-0c31177def11,Lagos Ioannis,Piraeus B,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,17,2015-09-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=2a9c3f22-6787-4a43-be7b-0c31177def11,,Λαγός Ευαγγέλου Ιωάννης,Λαγός Ευαγγέλου Ιωάννης
b59522c1-ed63-4b30-bf56-82bc343eec6d,Laiou Angeliki,State,PA.SO.K. (Panhellenic Socialist Movement),pasok,10,2002-07-16,Resignation from Parliamentary Office(αντικαταστάτης: Neonakis Michalis ),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=b59522c1-ed63-4b30-bf56-82bc343eec6d,,Λαίου Ευαγγέλου Αγγελική,Λαίου Ευαγγέλου Αγγελική
808df827-97ef-4cc1-a940-babfb9bc0402,Laliotis Konstantinos,State,PA.SO.K. (Panhellenic Socialist Movement),pasok,7,1992-02-22,Aντικατέστησε: Vafeiadis Markos (Λόγω:Deceased),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=808df827-97ef-4cc1-a940-babfb9bc0402,,Λαλιώτης Γεωργίου Κωνσταντίνος,Λαλιώτης Γεωργίου Κωνσταντίνος
808df827-97ef-4cc1-a940-babfb9bc0402,Laliotis Konstantinos,State,PA.SO.K. (Panhellenic Socialist Movement),pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=808df827-97ef-4cc1-a940-babfb9bc0402,,Λαλιώτης Γεωργίου Κωνσταντίνος,Λαλιώτης Γεωργίου Κωνσταντίνος
808df827-97ef-4cc1-a940-babfb9bc0402,Laliotis Konstantinos,Piraeus B,PA.SO.K. (Panhellenic Socialist Movement),pasok,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=808df827-97ef-4cc1-a940-babfb9bc0402,,Λαλιώτης Γεωργίου Κωνσταντίνος,Λαλιώτης Γεωργίου Κωνσταντίνος
808df827-97ef-4cc1-a940-babfb9bc0402,Laliotis Konstantinos,Piraeus B,PA.SO.K. (Panhellenic Socialist Movement),pasok,10,2000-04-09,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=808df827-97ef-4cc1-a940-babfb9bc0402,,Λαλιώτης Γεωργίου Κωνσταντίνος,Λαλιώτης Γεωργίου Κωνσταντίνος
1265243c-84cc-4fc7-ae2c-28c852470e41,Lalos Kanellos,Piraeus B,PA.SO.K. (Panhellenic Socialist Movement),pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=1265243c-84cc-4fc7-ae2c-28c852470e41,,Λάλος Ιωάννη Κανέλλος,Λάλος Ιωάννη Κανέλλος
1265243c-84cc-4fc7-ae2c-28c852470e41,Lalos Kanellos,Piraeus B,PA.SO.K. (Panhellenic Socialist Movement),pasok,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=1265243c-84cc-4fc7-ae2c-28c852470e41,,Λάλος Ιωάννη Κανέλλος,Λάλος Ιωάννη Κανέλλος
9fd45c2b-e2d4-469c-8700-832e5fbf93c8,Lampadaris Nikolaos,Xanthi,PA.SO.K. (Panhellenic Socialist Movement),pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9fd45c2b-e2d4-469c-8700-832e5fbf93c8,,Λαμπαδάρης Κωνσταντίνου Νικόλαος,Λαμπαδάρης Κωνσταντίνου Νικόλαος
9fd45c2b-e2d4-469c-8700-832e5fbf93c8,Lampadaris Nikolaos,Xanthi,PA.SO.K. (Panhellenic Socialist Movement),pasok,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9fd45c2b-e2d4-469c-8700-832e5fbf93c8,,Λαμπαδάρης Κωνσταντίνου Νικόλαος,Λαμπαδάρης Κωνσταντίνου Νικόλαος
086a3b76-5470-4f7b-be66-be00dd2098b8,Lampiris Evangelou Ilias,Rethymno,PA.SO.K. (Panhellenic Socialist Movement),pasok,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=086a3b76-5470-4f7b-be66-be00dd2098b8,,Λαμπίρης Ευαγγέλου Ηλίας,Λαμπίρης Ευαγγέλου Ηλίας
6d45574c-c249-43bd-ae5c-c4f8ef9e08f5,Lampraki Eirini,Athens B,PA.SO.K. (Panhellenic Socialist Movement),pasok,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=6d45574c-c249-43bd-ae5c-c4f8ef9e08f5,,Λαμπράκη Ανδρέα Ειρήνη,Λαμπράκη Ανδρέα Ειρήνη
6d45574c-c249-43bd-ae5c-c4f8ef9e08f5,Lampraki Eirini,Athens B,PA.SO.K. (Panhellenic Socialist Movement),pasok,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=6d45574c-c249-43bd-ae5c-c4f8ef9e08f5,,Λαμπράκη Ανδρέα Ειρήνη,Λαμπράκη Ανδρέα Ειρήνη
6d45574c-c249-43bd-ae5c-c4f8ef9e08f5,Lampraki Eirini,Athens B,PA.SO.K. (Panhellenic Socialist Movement),pasok,4,1985-06-02,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=6d45574c-c249-43bd-ae5c-c4f8ef9e08f5,,Λαμπράκη Ανδρέα Ειρήνη,Λαμπράκη Ανδρέα Ειρήνη
995863ef-e493-4d72-98d1-bc5e181dd9d2,Lamprias Panagiotis,Municipality of Athens,N.D. (New Democracy),nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=995863ef-e493-4d72-98d1-bc5e181dd9d2,,Λαμπρίας Κυριάκου Παναγιώτης,Λαμπρίας Κυριάκου Παναγιώτης
37fea05f-2eec-4056-9f41-06ecca311a8d,Lampropoulos Ioannis,Messinia,N.D. (New Democracy),nd,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=37fea05f-2eec-4056-9f41-06ecca311a8d,,Λαμπρόπουλος Δημητρίου Ιωάννης,Λαμπρόπουλος Δημητρίου Ιωάννης
37fea05f-2eec-4056-9f41-06ecca311a8d,Lampropoulos Ioannis,Messinia,N.D. (New Democracy),nd,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=37fea05f-2eec-4056-9f41-06ecca311a8d,,Λαμπρόπουλος Δημητρίου Ιωάννης,Λαμπρόπουλος Δημητρίου Ιωάννης
37fea05f-2eec-4056-9f41-06ecca311a8d,Lampropoulos Ioannis,Messinia,N.D. (New Democracy),nd,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=37fea05f-2eec-4056-9f41-06ecca311a8d,,Λαμπρόπουλος Δημητρίου Ιωάννης,Λαμπρόπουλος Δημητρίου Ιωάννης
37fea05f-2eec-4056-9f41-06ecca311a8d,Lampropoulos Ioannis,Messinia,N.D. (New Democracy),nd,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=37fea05f-2eec-4056-9f41-06ecca311a8d,,Λαμπρόπουλος Δημητρίου Ιωάννης,Λαμπρόπουλος Δημητρίου Ιωάννης
