id,party_id,party,constituency,birth_date,gender,name,family_name,given_name,sort_name,website,email,facebook,twitter,linkedin,image,source,start_date,end_date,term,substitute,death_date,identifier__riksdagen
0924192709909,S,Socialdemokraterna,"",1943,male,Leif Marklund,Marklund,Leif,Leif,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0924192709909_max.jpg,http://data.riksdagen.se/person/0924192709909,1994-10-03,1998-10-05,1994,,,0924192709909
0924192709909,S,Socialdemokraterna,"",1943,male,Leif Marklund,Marklund,Leif,Leif,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0924192709909_max.jpg,http://data.riksdagen.se/person/0924192709909,1991-09-30,1994-10-03,1991,,,0924192709909
0924192709909,S,Socialdemokraterna,"",1943,male,Leif Marklund,Marklund,Leif,Leif,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0924192709909_max.jpg,http://data.riksdagen.se/person/0924192709909,1988-10-03,1991-09-30,1988,,,0924192709909
0924192709909,S,Socialdemokraterna,"",1943,male,Leif Marklund,Marklund,Leif,Leif,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0924192709909_max.jpg,http://data.riksdagen.se/person/0924192709909,1985-09-30,1988-10-03,1985,,,0924192709909
0911372158609,S,Socialdemokraterna,"",1943,female,Barbro Evermo Palmerlund,Evermo Palmerlund,Barbro,Barbro,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0911372158609_max.jpg,http://data.riksdagen.se/person/0911372158609,1993-05-01,1993-10-05,1991,,,0911372158609
0911372158609,S,Socialdemokraterna,"",1943,female,Barbro Evermo Palmerlund,Evermo Palmerlund,Barbro,Barbro,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0911372158609_max.jpg,http://data.riksdagen.se/person/0911372158609,1991-09-30,1993-03-14,1991,,,0911372158609
0911372158609,S,Socialdemokraterna,"",1943,female,Barbro Evermo Palmerlund,Evermo Palmerlund,Barbro,Barbro,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0911372158609_max.jpg,http://data.riksdagen.se/person/0911372158609,1988-11-08,1991-09-30,1988,Sten Andersson,,0911372158609
0911372158609,S,Socialdemokraterna,"",1943,female,Barbro Evermo Palmerlund,Evermo Palmerlund,Barbro,Barbro,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0911372158609_max.jpg,http://data.riksdagen.se/person/0911372158609,1988-10-03,1988-11-07,1988,Gertrud Sigurdsen,,0911372158609
0911372158609,S,Socialdemokraterna,"",1943,female,Barbro Evermo Palmerlund,Evermo Palmerlund,Barbro,Barbro,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0911372158609_max.jpg,http://data.riksdagen.se/person/0911372158609,1986-03-03,1988-10-03,1985,,,0911372158609
0911372158609,S,Socialdemokraterna,"",1943,female,Barbro Evermo Palmerlund,Evermo Palmerlund,Barbro,Barbro,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0911372158609_max.jpg,http://data.riksdagen.se/person/0911372158609,1985-09-30,1986-03-02,1985,,,0911372158609
0911372158609,S,Socialdemokraterna,"",1943,female,Barbro Evermo Palmerlund,Evermo Palmerlund,Barbro,Barbro,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0911372158609_max.jpg,http://data.riksdagen.se/person/0911372158609,1983-01-13,1985-09-30,1982,,,0911372158609
0911372158609,S,Socialdemokraterna,"",1943,female,Barbro Evermo Palmerlund,Evermo Palmerlund,Barbro,Barbro,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0911372158609_max.jpg,http://data.riksdagen.se/person/0911372158609,1982-10-08,1983-01-12,1982,,,0911372158609
0902172188709,S,Socialdemokraterna,Örebro län,1943,male,Nils-Göran Holmqvist,Holmqvist,Nils-Göran,Nils-Göran,http://www.socialdemokraterna.se/nils-goranholmqvist,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0902172188709_max.jpg,http://data.riksdagen.se/person/0902172188709,2002-09-30,2006-10-02,2002,,,0902172188709
0902172188709,S,Socialdemokraterna,Örebro län,1943,male,Nils-Göran Holmqvist,Holmqvist,Nils-Göran,Nils-Göran,http://www.socialdemokraterna.se/nils-goranholmqvist,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0902172188709_max.jpg,http://data.riksdagen.se/person/0902172188709,1998-10-05,2002-09-30,1998,,,0902172188709
0902172188709,S,Socialdemokraterna,Örebro län,1943,male,Nils-Göran Holmqvist,Holmqvist,Nils-Göran,Nils-Göran,http://www.socialdemokraterna.se/nils-goranholmqvist,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0902172188709_max.jpg,http://data.riksdagen.se/person/0902172188709,1994-10-03,1998-10-05,1994,,,0902172188709
0999672285309,S,Socialdemokraterna,"",1943,male,Sven-Åke Nygårds,Nygårds,Sven-Åke,Sven-Åke,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0999672285309_max.jpg,http://data.riksdagen.se/person/0999672285309,1991-09-30,1991-10-04,1991,Mats Hellström,,0999672285309
0999672285309,S,Socialdemokraterna,"",1943,male,Sven-Åke Nygårds,Nygårds,Sven-Åke,Sven-Åke,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0999672285309_max.jpg,http://data.riksdagen.se/person/0999672285309,1988-10-03,1988-11-08,1988,Sten Andersson,,0999672285309
0999672285309,S,Socialdemokraterna,"",1943,male,Sven-Åke Nygårds,Nygårds,Sven-Åke,Sven-Åke,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0999672285309_max.jpg,http://data.riksdagen.se/person/0999672285309,1987-10-06,1988-10-03,1985,Anita Gradin,,0999672285309
0999672285309,S,Socialdemokraterna,"",1943,male,Sven-Åke Nygårds,Nygårds,Sven-Åke,Sven-Åke,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0999672285309_max.jpg,http://data.riksdagen.se/person/0999672285309,1986-11-05,1987-10-05,1985,Monica Andersson,,0999672285309
013322783509,S,Socialdemokraterna,"",1943,male,Dag Ericson,Ericson,Dag,Dag,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/013322783509_max.jpg,http://data.riksdagen.se/person/013322783509,2000-10-02,2001-05-31,1998,Pär Nuder,,013322783509
013322783509,S,Socialdemokraterna,"",1943,male,Dag Ericson,Ericson,Dag,Dag,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/013322783509_max.jpg,http://data.riksdagen.se/person/013322783509,1996-10-01,1998-10-05,1994,,,013322783509
013322783509,S,Socialdemokraterna,"",1943,male,Dag Ericson,Ericson,Dag,Dag,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/013322783509_max.jpg,http://data.riksdagen.se/person/013322783509,1996-03-23,1996-09-30,1994,Thage G Peterson,,013322783509
013322783509,S,Socialdemokraterna,"",1943,male,Dag Ericson,Ericson,Dag,Dag,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/013322783509_max.jpg,http://data.riksdagen.se/person/013322783509,1995-10-10,1996-03-22,1994,Ingela Thalén,,013322783509
013322783509,S,Socialdemokraterna,"",1943,male,Dag Ericson,Ericson,Dag,Dag,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/013322783509_max.jpg,http://data.riksdagen.se/person/013322783509,1994-10-07,1994-10-09,1994,Thage G Peterson,,013322783509
013322783509,S,Socialdemokraterna,"",1943,male,Dag Ericson,Ericson,Dag,Dag,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/013322783509_max.jpg,http://data.riksdagen.se/person/013322783509,1990-07-01,1991-09-30,1988,Thage G Peterson,,013322783509
044562190409,MP,Miljöpartiet de gröna,Västra Götalands läns norra,1943,male,Bertil Borglund,Borglund,Bertil,Bertil,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/044562190409_max.jpg,http://data.riksdagen.se/person/044562190409,1995-05-15,1995-06-18,1994,Barbro Feltzing,,044562190409
0139582082909,FP,Folkpartiet liberalerna ,"",1943,female,Charlotte Branting,Branting,Charlotte,Charlotte,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0139582082909_max.jpg,http://data.riksdagen.se/person/0139582082909,1991-12-10,1994-10-03,1991,,,0139582082909
0139582082909,FP,Folkpartiet liberalerna ,"",1943,female,Charlotte Branting,Branting,Charlotte,Charlotte,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0139582082909_max.jpg,http://data.riksdagen.se/person/0139582082909,1991-09-30,1991-11-08,1991,,,0139582082909
0139582082909,FP,Folkpartiet liberalerna ,"",1943,female,Charlotte Branting,Branting,Charlotte,Charlotte,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0139582082909_max.jpg,http://data.riksdagen.se/person/0139582082909,1988-10-03,1991-09-30,1988,,,0139582082909
0139582082909,FP,Folkpartiet liberalerna ,"",1943,female,Charlotte Branting,Branting,Charlotte,Charlotte,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0139582082909_max.jpg,http://data.riksdagen.se/person/0139582082909,1985-09-30,1988-10-03,1985,,,0139582082909
0202132308900,S,Socialdemokraterna,"",1943,female,Majvi Andersson,Andersson,Majvi,Majvi,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0202132308900_max.jpg,http://data.riksdagen.se/person/0202132308900,1997-01-21,1997-05-30,1994,Nalin Pekgul,,0202132308900
0361652802700,M,Moderata samlingspartiet,"",1943,male,Lennart Fridén,Fridén,Lennart,Lennart,http://www.moderat.se/rdled/l_friden.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0361652802700_max.jpg,http://data.riksdagen.se/person/0361652802700,1998-10-05,2002-09-30,1998,,,0361652802700
0361652802700,M,Moderata samlingspartiet,"",1943,male,Lennart Fridén,Fridén,Lennart,Lennart,http://www.moderat.se/rdled/l_friden.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0361652802700_max.jpg,http://data.riksdagen.se/person/0361652802700,1994-10-03,1998-10-05,1994,,,0361652802700
0361652802700,M,Moderata samlingspartiet,"",1943,male,Lennart Fridén,Fridén,Lennart,Lennart,http://www.moderat.se/rdled/l_friden.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0361652802700_max.jpg,http://data.riksdagen.se/person/0361652802700,1991-09-30,1994-10-03,1991,,,0361652802700
0408672730600,M,Moderata samlingspartiet,Dalarnas län,1943,female,Christel Anderberg,Anderberg,Christel,Christel,http://www.anderberg.moderat.se/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0408672730600_max.jpg,http://data.riksdagen.se/person/0408672730600,1998-10-05,2002-09-30,1998,,,0408672730600
0408672730600,M,Moderata samlingspartiet,Dalarnas län,1943,female,Christel Anderberg,Anderberg,Christel,Christel,http://www.anderberg.moderat.se/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0408672730600_max.jpg,http://data.riksdagen.se/person/0408672730600,1994-10-03,1998-10-05,1994,,,0408672730600
0408672730600,M,Moderata samlingspartiet,Dalarnas län,1943,female,Christel Anderberg,Anderberg,Christel,Christel,http://www.anderberg.moderat.se/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0408672730600_max.jpg,http://data.riksdagen.se/person/0408672730600,1991-09-30,1994-10-03,1991,,,0408672730600
0489462966700,V,Vänsterpartiet,"",1943,female,Tanja Linderborg,Linderborg,Tanja,Tanja,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0489462966700_max.jpg,http://data.riksdagen.se/person/0489462966700,1998-10-05,2002-09-30,1998,,,0489462966700
0489462966700,V,Vänsterpartiet,"",1943,female,Tanja Linderborg,Linderborg,Tanja,Tanja,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0489462966700_max.jpg,http://data.riksdagen.se/person/0489462966700,1994-10-03,1998-10-05,1994,,,0489462966700
0504312377900,NYD,,"",1943,female,Harriet Colliander,Colliander,Harriet,Harriet,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0504312377900_max.jpg,http://data.riksdagen.se/person/0504312377900,1991-09-30,1994-10-03,1991,,,0504312377900
0627722735100,FP,Folkpartiet liberalerna ,Hallands län,1943,male,Lennart Kollmats,Kollmats,Lennart,Lennart,http://www.folkpartiet.se/kollmats,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0627722735100_max.jpg,http://data.riksdagen.se/person/0627722735100,2002-09-30,2006-10-02,2002,,,0627722735100
0627722735100,FP,Folkpartiet liberalerna ,Hallands län,1943,male,Lennart Kollmats,Kollmats,Lennart,Lennart,http://www.folkpartiet.se/kollmats,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0627722735100_max.jpg,http://data.riksdagen.se/person/0627722735100,1998-10-05,2002-09-30,1998,,,0627722735100
0675602051200,M,Moderata samlingspartiet,"",1943,male,Göran R Hedberg,Hedberg,Göran R,Göran R,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0675602051200_max.jpg,http://data.riksdagen.se/person/0675602051200,1994-10-03,1995-12-15,1994,,1995-12-15,0675602051200
0773312517000,KD,Kristdemokraterna,Uppsala län,1943,male,Gustaf von Essen,von Essen,Gustaf,Gustaf,http://www.gustafvonessen.moderat.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0773312517000_max.jpg,http://data.riksdagen.se/person/0773312517000,1998-10-05,2002-09-30,1998,,,0773312517000
0773312517000,KD,Kristdemokraterna,Uppsala län,1943,male,Gustaf von Essen,von Essen,Gustaf,Gustaf,http://www.gustafvonessen.moderat.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0773312517000_max.jpg,http://data.riksdagen.se/person/0773312517000,1994-10-03,1998-10-05,1994,,,0773312517000
0773312517000,KD,Kristdemokraterna,Uppsala län,1943,male,Gustaf von Essen,von Essen,Gustaf,Gustaf,http://www.gustafvonessen.moderat.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0773312517000_max.jpg,http://data.riksdagen.se/person/0773312517000,1991-09-30,1994-10-03,1991,,,0773312517000
0701022001100,S,Socialdemokraterna,Stockholms län,1943,male,Torgny Johansson,Johansson,Torgny,Torgny,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0701022001100_max.jpg,http://data.riksdagen.se/person/0701022001100,2009-11-02,2009-11-27,2006,Maryam Yazdanfar,,0701022001100
0836242026100,NYD,,"",1943,female,Vivianne Franzén,Franzén,Vivianne,Vivianne,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0836242026100_max.jpg,http://data.riksdagen.se/person/0836242026100,1993-12-18,1994-10-03,1991,,,0836242026100
0836242026100,NYD,,"",1943,female,Vivianne Franzén,Franzén,Vivianne,Vivianne,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0836242026100_max.jpg,http://data.riksdagen.se/person/0836242026100,1993-11-18,1993-12-17,1991,Bengt Dalström,,0836242026100
0836242026100,NYD,,"",1943,female,Vivianne Franzén,Franzén,Vivianne,Vivianne,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0836242026100_max.jpg,http://data.riksdagen.se/person/0836242026100,1992-11-13,1992-12-13,1991,Lars Moquist,,0836242026100
0990002843500,C,Centerpartiet,Stockholms kommun,1943,female,Christina Linderholm,Linderholm,Christina,Christina,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0990002843500_max.jpg,http://data.riksdagen.se/person/0990002843500,1991-10-05,1994-06-15,1991,Olof Johansson,,0990002843500
0916272051100,M,Moderata samlingspartiet,Västmanlands län,1943,male,Staffan Anger,Anger,Staffan,Staffan,"",staffan.anger@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0916272051100_max.jpg,http://data.riksdagen.se/person/0916272051100,2010-10-04,2014-09-29,2010,,,0916272051100
0916272051100,M,Moderata samlingspartiet,Västmanlands län,1943,male,Staffan Anger,Anger,Staffan,Staffan,"",staffan.anger@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0916272051100_max.jpg,http://data.riksdagen.se/person/0916272051100,2006-10-02,2010-10-04,2006,,,0916272051100
0316572054501,FP,Folkpartiet liberalerna ,"",1943,male,Daniel Tarschys,Tarschys,Daniel,Daniel,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0316572054501_max.jpg,http://data.riksdagen.se/person/0316572054501,1991-09-30,1994-06-19,1991,,,0316572054501
0316572054501,FP,Folkpartiet liberalerna ,"",1943,male,Daniel Tarschys,Tarschys,Daniel,Daniel,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0316572054501_max.jpg,http://data.riksdagen.se/person/0316572054501,1988-10-03,1991-09-30,1988,,,0316572054501
0316572054501,FP,Folkpartiet liberalerna ,"",1943,male,Daniel Tarschys,Tarschys,Daniel,Daniel,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0316572054501_max.jpg,http://data.riksdagen.se/person/0316572054501,1985-09-30,1988-10-03,1985,,,0316572054501
0475092656901,M,Moderata samlingspartiet,Uppsala län,1943,male,Lennart Hedquist,Hedquist,Lennart,Lennart,http://www.uppland.moderat.se/hedquist,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0475092656901_max.jpg,http://data.riksdagen.se/person/0475092656901,2006-10-02,2010-10-04,2006,,,0475092656901
0475092656901,M,Moderata samlingspartiet,Uppsala län,1943,male,Lennart Hedquist,Hedquist,Lennart,Lennart,http://www.uppland.moderat.se/hedquist,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0475092656901_max.jpg,http://data.riksdagen.se/person/0475092656901,2002-09-30,2006-10-02,2002,,,0475092656901
0475092656901,M,Moderata samlingspartiet,Uppsala län,1943,male,Lennart Hedquist,Hedquist,Lennart,Lennart,http://www.uppland.moderat.se/hedquist,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0475092656901_max.jpg,http://data.riksdagen.se/person/0475092656901,1998-10-05,2002-09-30,1998,,,0475092656901
0475092656901,M,Moderata samlingspartiet,Uppsala län,1943,male,Lennart Hedquist,Hedquist,Lennart,Lennart,http://www.uppland.moderat.se/hedquist,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0475092656901_max.jpg,http://data.riksdagen.se/person/0475092656901,1994-10-03,1998-10-05,1994,,,0475092656901
0475092656901,M,Moderata samlingspartiet,Uppsala län,1943,male,Lennart Hedquist,Hedquist,Lennart,Lennart,http://www.uppland.moderat.se/hedquist,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0475092656901_max.jpg,http://data.riksdagen.se/person/0475092656901,1991-09-30,1994-10-03,1991,Ingegerd Troedsson,,0475092656901
0410542963401,FP,Folkpartiet liberalerna ,"",1943,male,Ronny Karlsson,Karlsson,Ronny,Ronny,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0410542963401_max.jpg,http://data.riksdagen.se/person/0410542963401,1991-11-09,1991-12-09,1991,Charlotte Branting,,0410542963401
0567842515701,S,Socialdemokraterna,"",1943,female,Monica Öhman,Öhman,Monica,Monica,http://www.socialdemokraterna.se/monicaohman,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0567842515701_max.jpg,http://data.riksdagen.se/person/0567842515701,1998-10-05,2002-06-14,1998,,,0567842515701
0567842515701,S,Socialdemokraterna,"",1943,female,Monica Öhman,Öhman,Monica,Monica,http://www.socialdemokraterna.se/monicaohman,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0567842515701_max.jpg,http://data.riksdagen.se/person/0567842515701,1994-10-03,1998-10-05,1994,,,0567842515701
0567842515701,S,Socialdemokraterna,"",1943,female,Monica Öhman,Öhman,Monica,Monica,http://www.socialdemokraterna.se/monicaohman,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0567842515701_max.jpg,http://data.riksdagen.se/person/0567842515701,1991-09-30,1994-10-03,1991,,,0567842515701
0567842515701,S,Socialdemokraterna,"",1943,female,Monica Öhman,Öhman,Monica,Monica,http://www.socialdemokraterna.se/monicaohman,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0567842515701_max.jpg,http://data.riksdagen.se/person/0567842515701,1988-10-03,1991-09-30,1988,,,0567842515701
0567842515701,S,Socialdemokraterna,"",1943,female,Monica Öhman,Öhman,Monica,Monica,http://www.socialdemokraterna.se/monicaohman,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0567842515701_max.jpg,http://data.riksdagen.se/person/0567842515701,1985-09-30,1988-10-03,1985,,,0567842515701
0630022377501,FP,Folkpartiet liberalerna ,"",1943,male,Bengt Westerberg,Westerberg,Bengt,Bengt,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0630022377501_max.jpg,http://data.riksdagen.se/person/0630022377501,1994-10-08,1994-12-31,1994,,,0630022377501
0630022377501,FP,Folkpartiet liberalerna ,"",1943,male,Bengt Westerberg,Westerberg,Bengt,Bengt,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0630022377501_max.jpg,http://data.riksdagen.se/person/0630022377501,1994-06-20,1994-10-03,1991,,,0630022377501
0630022377501,FP,Folkpartiet liberalerna ,"",1943,male,Bengt Westerberg,Westerberg,Bengt,Bengt,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0630022377501_max.jpg,http://data.riksdagen.se/person/0630022377501,1991-09-30,1991-10-04,1991,,,0630022377501
0630022377501,FP,Folkpartiet liberalerna ,"",1943,male,Bengt Westerberg,Westerberg,Bengt,Bengt,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0630022377501_max.jpg,http://data.riksdagen.se/person/0630022377501,1988-10-03,1991-09-30,1988,,,0630022377501
0630022377501,FP,Folkpartiet liberalerna ,"",1943,male,Bengt Westerberg,Westerberg,Bengt,Bengt,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0630022377501_max.jpg,http://data.riksdagen.se/person/0630022377501,1985-09-30,1988-10-03,1985,,,0630022377501
0630022377501,FP,Folkpartiet liberalerna ,"",1943,male,Bengt Westerberg,Westerberg,Bengt,Bengt,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0630022377501_max.jpg,http://data.riksdagen.se/person/0630022377501,1984-10-02,1985-09-30,1982,,,0630022377501
0740062037201,C,Centerpartiet,"",1943,male,Lars Petersson,Petersson,Lars,Lars,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0740062037201_max.jpg,http://data.riksdagen.se/person/0740062037201,1992-11-16,1992-12-18,1991,Karl Erik Olsson,,0740062037201
0753292035001,S,Socialdemokraterna,"",1943,female,Birthe Sörestedt,Sörestedt,Birthe,Birthe,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0753292035001_max.jpg,http://data.riksdagen.se/person/0753292035001,1994-10-03,1998-10-05,1994,,,0753292035001
0753292035001,S,Socialdemokraterna,"",1943,female,Birthe Sörestedt,Sörestedt,Birthe,Birthe,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0753292035001_max.jpg,http://data.riksdagen.se/person/0753292035001,1991-09-30,1994-10-03,1991,,,0753292035001
0753292035001,S,Socialdemokraterna,"",1943,female,Birthe Sörestedt,Sörestedt,Birthe,Birthe,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0753292035001_max.jpg,http://data.riksdagen.se/person/0753292035001,1988-10-03,1991-09-30,1988,,,0753292035001
0753292035001,S,Socialdemokraterna,"",1943,female,Birthe Sörestedt,Sörestedt,Birthe,Birthe,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0753292035001_max.jpg,http://data.riksdagen.se/person/0753292035001,1985-09-30,1988-10-03,1985,,,0753292035001
0753292035001,S,Socialdemokraterna,"",1943,female,Birthe Sörestedt,Sörestedt,Birthe,Birthe,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0753292035001_max.jpg,http://data.riksdagen.se/person/0753292035001,1982-10-04,1985-09-30,1982,,,0753292035001
0918472842401,S,Socialdemokraterna,"",1943,female,Marita Bengtsson,Bengtsson,Marita,Marita,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0918472842401_max.jpg,http://data.riksdagen.se/person/0918472842401,1985-09-30,1988-10-03,1985,,,0918472842401
0181942435301,S,Socialdemokraterna,"",1943,female,Ingela Thalén,Thalén,Ingela,Ingela,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0181942435301_max.jpg,http://data.riksdagen.se/person/0181942435301,2002-09-30,2004-06-14,2002,,,0181942435301
0181942435301,S,Socialdemokraterna,"",1943,female,Ingela Thalén,Thalén,Ingela,Ingela,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0181942435301_max.jpg,http://data.riksdagen.se/person/0181942435301,1998-10-05,1999-09-30,1998,,,0181942435301
0181942435301,S,Socialdemokraterna,"",1943,female,Ingela Thalén,Thalén,Ingela,Ingela,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0181942435301_max.jpg,http://data.riksdagen.se/person/0181942435301,1996-03-23,1998-10-05,1994,,,0181942435301
0181942435301,S,Socialdemokraterna,"",1943,female,Ingela Thalén,Thalén,Ingela,Ingela,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0181942435301_max.jpg,http://data.riksdagen.se/person/0181942435301,1994-10-03,1994-10-07,1994,,,0181942435301
0181942435301,S,Socialdemokraterna,"",1943,female,Ingela Thalén,Thalén,Ingela,Ingela,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0181942435301_max.jpg,http://data.riksdagen.se/person/0181942435301,1991-10-05,1994-10-03,1991,,,0181942435301
0201502585302,FP,Folkpartiet liberalerna ,"",1943,female,Anne Wibble,Wibble,Anne,Anne,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0201502585302_max.jpg,http://data.riksdagen.se/person/0201502585302,1994-10-08,1997-12-01,1994,,,0201502585302
0201502585302,FP,Folkpartiet liberalerna ,"",1943,female,Anne Wibble,Wibble,Anne,Anne,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0201502585302_max.jpg,http://data.riksdagen.se/person/0201502585302,1991-09-30,1991-10-04,1991,,,0201502585302
0201502585302,FP,Folkpartiet liberalerna ,"",1943,female,Anne Wibble,Wibble,Anne,Anne,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0201502585302_max.jpg,http://data.riksdagen.se/person/0201502585302,1988-10-03,1991-09-30,1988,,,0201502585302
0201502585302,FP,Folkpartiet liberalerna ,"",1943,female,Anne Wibble,Wibble,Anne,Anne,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0201502585302_max.jpg,http://data.riksdagen.se/person/0201502585302,1985-09-30,1988-10-03,1985,,,0201502585302
0285612919302,M,Moderata samlingspartiet,Västerbottens län,1943,female,Ulla Löfgren,Löfgren,Ulla,Ulla,http://www.lofgren.moderat.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0285612919302_max.jpg,http://data.riksdagen.se/person/0285612919302,2006-10-02,2008-09-30,2006,,,0285612919302
0285612919302,M,Moderata samlingspartiet,Västerbottens län,1943,female,Ulla Löfgren,Löfgren,Ulla,Ulla,http://www.lofgren.moderat.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0285612919302_max.jpg,http://data.riksdagen.se/person/0285612919302,2004-11-01,2006-10-02,2002,,,0285612919302
0285612919302,M,Moderata samlingspartiet,Västerbottens län,1943,female,Ulla Löfgren,Löfgren,Ulla,Ulla,http://www.lofgren.moderat.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0285612919302_max.jpg,http://data.riksdagen.se/person/0285612919302,2002-09-30,2004-09-05,2002,,,0285612919302
