id,name__fi,name__en,name,wikipedia__fi,gender,given_name,identifier__eduskunta,original_wikiname,name__ru,name__fr,name__sv,name__pl,name__nl,name__es,name__nb,name__da,name__nn,wikipedia__en,wikipedia__fr,wikipedia__pl,wikipedia__ru,wikipedia__sv,image,birth_date,identifier__freebase,name__it,name__de,name__et,wikipedia__et,name__sco,name__ja,wikipedia__commons,wikipedia__de,wikipedia__ja,website,identifier__EuroparlMEP,identifier__valtioneuvostosta,name__lt,name__ca,name__uk,name__id,wikipedia__ca,wikipedia__es,wikipedia__id,wikipedia__lt,wikipedia__uk,identifier__VIAF,name__tr,wikipedia__tr,wikipedia__fiwikiquote,identifier__kansallisbiografia,identifier__IMDB,identifier__MusicBrainz,identifier__discogs,family_name,twitter,wikipedia__sco,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pt,name__eo,name__cs,name__fa,name__bg,name__zh,name__sk,wikipedia__bg,wikipedia__cs,wikipedia__da,wikipedia__enwikiquote,wikipedia__eo,wikipedia__fa,wikipedia__it,wikipedia__nn,wikipedia__no,wikipedia__pt,wikipedia__sk,wikipedia__zh,identifier__LCAuth,name__sr_el,name__sr_ec,name__sr,wikipedia__sr,identifier__IIAF,name__ro,name__gsw,wikipedia__ro,identifier__ISNI,identifier__SUDOC,identifier__BNF,name__lv,wikipedia__lv,wikipedia__nl,name__he,name__be,name__hy,name__sl,name__sh,name__az,name__hr,wikipedia__az,wikipedia__be,wikipedia__he,wikipedia__hr,wikipedia__hy,wikipedia__sh,wikipedia__sl,name__hu,name__sq,name__el,name__ga,name__be_tarask,name__mg,wikipedia__be_x_old,wikipedia__cswikiquote,wikipedia__el,wikipedia__ga,wikipedia__hu,wikipedia__mg,wikipedia__plwikiquote,wikipedia__sq,identifier__GND,identifier__Munzinger,identifier__GTAA,identifier__parlement,electoral_district,name__uz,name__ar,name__eu,name__lmo,name__la,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__io,name__lb,name__ie,wikipedia__ar,wikipedia__ie,wikipedia__io,wikipedia__itwikiquote,wikipedia__la,wikipedia__lb,wikipedia__simple,wikipedia__uz,identifier__SELIBR,identifier__NTA,identifier__BIBSYS,facebook,name__oc,name__ko,wikipedia__ko,instagram,name__arz,name__yo,name__ms,name__gl,name__vi,name__se,wikipedia__arz,wikipedia__gl,wikipedia__ms,wikipedia__oc,wikipedia__se,wikipedia__vi,wikipedia__yo,name__nan,wikipedia__zh_min_nan,name__so,wikipedia__so,name__cy,name__os,name__is,wikipedia__cy,wikipedia__is,wikipedia__lmo,wikipedia__os,identifier__AlloCine,identifier__allmovie,identifier__SFDb,name__sw,name__vep,name__nds,wikipedia__eu,wikipedia__nds,wikipedia__sw,wikipedia__vep,death_date,name__fo,name__fy,name__br,name__th,name__ilo,name__ka,name__mr,wikipedia__br,wikipedia__fo,wikipedia__ilo,wikipedia__ka,wikipedia__mr,wikipedia__th,wikipedia__ukwikiquote,wikipedia__fy,name__gd,name__ang,name__tl,name__kk,name__mn,name__vro,name__gv,name__nov,wikipedia__ang,wikipedia__fiu_vro,wikipedia__gd,wikipedia__gv,wikipedia__kk,wikipedia__mn,wikipedia__nov,wikipedia__ruwikinews,wikipedia__tl,identifier__NNDB,name__bs,wikipedia__bswikiquote,identifier__ULAN,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,identifier__OLID,identifier__FAST,identifier__Britannica,identifier__moviemeter,identifier__elonet,identifier__PORT,last_seen,noble_title,identifier__SCOPE,identifier__kinopoisk,identifier__CSFD,identifier__DNF,identifier__filmportal_de,identifier__senate_nl,wikipedia__svwikiquote,identifier__PACE,wikipedia__hsb,name__co,name__ty,name__hsb,identifier__wikitree,identifier__google_knowledge,linkedin,married_name,identifier__NKC,identifier__NUKAT,occupation,name__af,name__an,name__ast,name__bar,name__bm,name__de_at,name__frc,name__frp,name__fur,name__ia,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__scn,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,wikipedia__enwikinews,name__qu,wikipedia__qu,identifier__ne_se,name__tt,identifier__snac,pseudonym,wikipedia__srwikinews,name__ext,identifier__NLI,identifier__BNE,identifier__BAV,name__sje,name__sma,name__smj,identifier__ioc_athlete,wikipedia__ast,identifier__NDL,name__ace,identifier__N6I,identifier__LNB,identifier__NLP,wikipedia__tt,wikipedia__bewikiquote,name__kl,name__fit,name__lfn,identifier__GNC,identifier__youtube,name__bn,email,name__aa,name__ak,name__aln,name__arn,name__ay,name__bcl,name__bi,name__bjn,name__brh,name__cbk_zam,name__cdo,name__ceb,name__ch,name__cho,name__chr,name__chy,name__cr,name__crh_latn,name__csb,name__diq,name__dsb,name__dtp,name__ee,name__eml,name__ff,name__fj,name__frr,name__gag,name__gn,name__got,name__ha,name__hak,name__haw,name__hif_latn,name__ho,name__ht,name__hz,name__ig,name__ik,name__ike_latn,name__iu,name__jbo,name__jv,name__kaa,name__ki,name__kj,name__kk_latn,name__kk_tr,name__kr,name__krj,name__ksh,name__lad,name__lg,name__ln,name__loz,name__ltg,name__lus,name__lzz,name__map_bms,name__mi,name__mt,name__mus,name__mwl,name__na,name__nah,name__ng,name__nso,name__nv,name__ny,name__om,name__pag,name__pam,name__pdc,name__pdt,name__pfl,name__pih,name__qug,name__rif,name__rmy,name__rn,name__roa_tara,name__rup,name__ruq_latn,name__rw,name__sat,name__sdc,name__sei,name__sg,name__sgs,name__shi_latn,name__sli,name__sm,name__sn,name__srn,name__st,name__stq,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__tpi,name__tru,name__ts,name__tt_latn,name__tum,name__ug_latn,name__ve,name__vot,name__war,name__xh,name__za,name__zea,identifier__bigenc_ru,wikipedia__enwikisource,honorific_suffix,identifier__CONOR,identifier__CiNii,identifier__NLA
Q648323,Tony Halme,Tony Halme,Tony Halme,Tony Halme,male,Tony,763,Tony (Viikinki) Halme,Тони Халме,Tony Halme,Tony Halme,Tony Halme,Tony Halme,Tony Halme,Tony Halme,Tony Halme,Tony Halme,Tony Halme,Tony Halme,Tony Halme,"Халме, Тони",Tony Halme,https://upload.wikimedia.org/wikipedia/commons/0/0e/TonyHALME-famous.jpg,1963-01-06,/m/01lt_w,Tony Halme,Tony Halme,Tony Halme,Tony Halme,,トニー・ホーム,Category:Tony Halme,Tony Halme,トニー・ホーム,,,,,,,,,,,,,,,,Tony Halme,,,,,Halme,,,,,,,,,Tony Halme,,,,,,,,,,Tony Halme,,,Tony Halme,,,Tony Halme,,,,,,,,,,,,,,,,,Tony Halme,,,,Tony Halme,,,,,,,,,,,Tony Halme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tony Halme,,,,,,,,,,,,,,,,,2010-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boxer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6501387,Lauri Heikkilä,Lauri Heikkilä,Lauri Heikkilä,Lauri Heikkilä,male,Lauri,1115,Lauri Heikkilä,,Lauri Heikkilä,,,Lauri Heikkilä,Lauri Heikkilä,,,,Lauri Heikkilä,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d4/Lauri_Heikkilä.jpg,1957-06-24,,,Lauri Heikkilä,,,,,,,,http://www.lauriheikkila.fi,,,,,,,,,,,,,,,,,,,,Heikkilä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lauri Heikkilä,,,,,,,,,,,Lauri Heikkilä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6516357,Leena Rauhala,Leena Rauhala,Leena Rauhala,Leena Rauhala,female,Leena,593,Leena Rauhala,,Leena Rauhala,,,Leena Rauhala,,,,,Leena Rauhala,,,,,,1942-02-28,,,Leena Rauhala,,,Leena Rauhala,,,,,,,,,,,,,,,,,,,,,,,,,Rauhala,,Leena Rauhala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leena Rauhala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nurse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q657282,Paavo Arhinmäki,Paavo Arhinmäki,Paavo Arhinmäki,Paavo Arhinmäki,male,Paavo,917,Paavo Arhinmäki,Пааво Архинмяки,Paavo Arhinmäki,Paavo Arhinmäki,Paavo Arhinmäki,Paavo Arhinmäki,Paavo Arhinmäki,,,,Paavo Arhinmäki,Paavo Arhinmäki,Paavo Arhinmäki,"Архинмяки, Пааво",Paavo Arhinmäki,https://upload.wikimedia.org/wikipedia/commons/8/80/Paavo_arhinmaki_crop.jpg,1976-12-13,/m/05syvbn,,Paavo Arhinmäki,Paavo Arhinmäki,Paavo Arhinmäki,,,Category:Paavo Arhinmäki,Paavo Arhinmäki,,,,,,,Пааво Архінмякі,,,Paavo Arhinmäki,,,Пааво Аргінмякі,84370503,Paavo Arhinmäki,Paavo Arhinmäki,Paavo Arhinmäki,,,,,,paavoarhinmaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 5828 3585,,,,,,,,,Paavo Arhinmäki,,,,,,,,,,,Paavo Arhinmäki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jx20070219001,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6776521,Martin Saarikangas,Martin Saarikangas,Martin Saarikangas,Martin Saarikangas,male,Martin,776,Martin Saarikangas,,Martin Saarikangas,Martin Saarikangas,,Martin Saarikangas,,,,,Martin Saarikangas,,,,,https://upload.wikimedia.org/wikipedia/commons/e/e9/Martin_Saarikangas.jpg,1937-01-24,,,Martin Saarikangas,,,,,Category:Martin Saarikangas,,,,,,,,,,,,,,,19210333,,,Martin Saarikangas,9165,,,,Saarikangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb2007023106,,,,,,,,,0000 0000 5079 6474,,,,,,,,,Martin Saarikangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Saarikangas,Martin Saarikangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6791705,Matti Louekoski,Matti Louekoski,Matti Louekoski,Matti Louekoski,male,Matti,174,Matti Louekoski,Матти Лоуэкоски,Matti Louekoski,Matti Louekoski,,Matti Louekoski,,,,,Matti Louekoski,,,,,https://upload.wikimedia.org/wikipedia/commons/6/6f/MattiLouekoskiPaasitorniPoliittisenHistorianKlubi2015_02.JPG,1941-04-14,,Matti Louekoski,Matti Louekoski,Matti Louekoski,Matti Louekoski,,マッティ・ロウエコスキ,Category:Matti Louekoski,,,,,129,,,,,,,,,,,,,,3986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matti Louekoski,,,,,,,,,,,,,Μάτι Λουεκόσκι,,,,,,,,,,,,,,,,,,,,,,,Matti Louekoski,Matti Louekoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6845542,Mika Niikko,Mika Niikko,Mika Niikko,Mika Niikko,male,Mika,1092,Mika Niikko,,Mika Niikko,Mika Niikko,,Mika Niikko,,,,,Mika Niikko,,,,Mika Niikko,https://upload.wikimedia.org/wikipedia/commons/8/88/Mika_Niikko.jpg,1967-01-20,/m/0gmfl6k,,Mika Niikko,,,,,,,,http://www.mikaniikko.fi/,,,,,,,,,,,,,,,,,,,,Niikko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mika Niikko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6845608,Mikael Jungner,Mikael Jungner,Mikael Jungner,Mikael Jungner,male,Mikael,1125,Mikael Jungner,"Юнгнер, Микаэль",Mikael Jungner,Mikael Jungner,,Mikael Jungner,Mikael Jungner,,,,Mikael Jungner,,,"Юнгнер, Микаэль",,https://upload.wikimedia.org/wikipedia/commons/9/99/Mikael_Jungner.jpg,1965-04-20,/m/0b4bxv,,Mikael Jungner,,,,,,,,,,,,,,,,,,,,,,,Mikael Jungner,,,,,,mikaeljungner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mikael Jungner,,,,,,,,,,,Mikael Jungner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7044113,Anne Kalmari,Anne Kalmari,Anne Kalmari,Anne Kalmari,female,Anne,953,Anne Kalmari,,Anne Kalmari,Anne Kalmari,,Anne Kalmari,Anne Kalmari,,,,Anne Kalmari,,,,Anne Kalmari,https://upload.wikimedia.org/wikipedia/commons/6/61/Edusk._ulkona.JPG,1968-04-20,,,Anne Kalmari,,,,,Category:Anne Kalmari,,,,,,,,,,,,,,,,,,,,,,,Kalmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne Kalmari,,,,,,,,,,,Anne Kalmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7045446,Annika Saarikko,Annika Saarikko,Annika Saarikko,Annika Saarikko,female,Annika,1157,Annika Saarikko,,Annika Saarikko,Annika Saarikko,Annika Saarikko,Annika Saarikko,,,,,Annika Saarikko,Annika Saarikko,Annika Saarikko,,Annika Saarikko,https://upload.wikimedia.org/wikipedia/commons/2/2a/Annika_Saarikko.jpg,1983-11-10,/m/0rph54r,,Annika Saarikko,,,,,Category:Annika Saarikko,,,http://annikasaarikko.fi,,,,,,,,,,,,,,,,,,,,Saarikko,AnnikaSaarikko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annika Saarikko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q708371,V. J. Sukselainen,V. J. Sukselainen,V. J. Sukselainen,V. J. Sukselainen,male,Vieno,911548,Vieno Johannes Sukselainen,"Сукселайнен, Виено",Vieno Sukselainen,V.J. Sukselainen,Vieno Johannes Sukselainen,Jussi Sukselainen,Vieno Johannes Sukselainen,V. J. Sukselainen,V. J. Sukselainen,V. J. Sukselainen,V. J. Sukselainen,Vieno Johannes Sukselainen,Vieno Johannes Sukselainen,"Сукселайнен, Виено",V.J. Sukselainen,https://upload.wikimedia.org/wikipedia/commons/9/92/Vieno_Johannes_Sukselainen.jpg,1906-10-12,/m/04cyfg8,Vieno Johannes Sukselainen,Vieno Sukselainen,Vieno Johannes Sukselainen,Vieno Johannes Sukselainen,,,Category:Vieno Johannes Sukselainen,Vieno Sukselainen,,,,499,,,,V. J. Sukselainen,,Vieno Johannes Sukselainen,V. J. Sukselainen,,,33772035,Vieno Johannes Sukselainen,Vieno Johannes Sukselainen,,642,,,,,,,,,,,,,,Vieno Johannes Sukselainen,Vieno Johannes Sukselainen,وینو یوهانس سوکسلاینن,,,,,Vieno Johannes Sukselainen,,,Vieno Johannes Sukselainen,وینو یوهانس سوکسلاینن,Vieno Johannes Sukselainen,,,,,,n98042869,,,,,,,,,0000 0000 3809 4090,179964976,,,,Jussi Sukselainen,,Віена Сукселайнен,,V. J. Sukselainen,,,,,Віена Сукселайнен,,,,,,Vieno Johannes Sukselainen,,,,,,,,,,,,,,128020598,,,,,,,,,Vieno Sukselainen,,,,,,,,,,,,Vieno Sukselainen,,,,,244453403,,,,비에노 유시 숙셀라이넨,비에노 유시 숙셀라이넨,,,Vieno Johannes Sukselainen,,,V. J. Sukselainen,,,,,,,V. J. Sukselainen,Vieno Johannes Sukselainen,,,,,,,,,,,,,,,,,,,,,,1995-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL250138A,417341,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7121505,Paavo Nikula,Paavo Nikula,Paavo Nikula,Paavo Nikula,male,Paavo,412,Paavo Nikula,,Paavo Nikula,Paavo Nikula,,Paavo Nikula,Paavo Nikula,,,,Paavo Nikula,,,,Paavo Nikula,https://upload.wikimedia.org/wikipedia/commons/9/97/Paavo_nikula.jpeg,1942-08-15,,,Paavo Nikula,,,Paavo Nikula,,,,,,,307,,,,,,,,,,,,,,4031,,,,Nikula,,Paavo Nikula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paavo Nikula,,,,,,,,,,,Paavo Nikula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q713646,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,male,Arto,450,Arto Bryggare,,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,,Arto Bryggare,https://upload.wikimedia.org/wikipedia/commons/6/6c/Arto_Bryggare2_(cropped).jpg,1958-05-26,/m/0d90tc,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,,アルト・ブリュガレ,Category:Arto Bryggare,Arto Bryggare,,http://www.bryggare.net/,,,,,,,,Arto Bryggare,,,,,,,,,,,,Bryggare,,,,,,,,,Arto Bryggare,,Arto Bryggare,,,,,,Arto Bryggare,,,,,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,,,,,,,,5493,,,,,,,,,,,,,Arto Bryggare,,,,,,,,,,,Arto Bryggare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q714090,Kyösti Virrankoski,Kyösti Virrankoski,Kyösti Virrankoski,Kyösti Virrankoski,male,Kyösti,419,Kyösti Virrankoski,,Kyösti Virrankoski,,Kyösti Virrankoski,Kyösti Virrankoski,Kyösti Virrankoski,,,,Kyösti Virrankoski,,Kyösti Virrankoski,,,,1944-04-04,/m/05y5ds,,Kyösti Virrankoski,,,,,,Kyösti Virrankoski,,,2306,,,,,,,,,,,,,,,,,,,Virrankoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyösti Virrankoski,,Kyösti Virrankoski,,,,,,,,,,Kyösti Virrankoski,,,,,,,,,,,Kyösti Virrankoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7165321,Pentti Tiusanen,Pentti Tiusanen,Pentti Tiusanen,Pentti Tiusanen,male,Pentti,505,Pentti Tiusanen,,Pentti Tiusanen,Pentti Tiusanen,,Pentti Tiusanen,,,,,Pentti Tiusanen,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d9/Pentti_Tiusanen.jpg,1949-03-06,,,Pentti Tiusanen,,,,,Category:Pentti Tiusanen,,,,,,,,,,,,,,,,,,,,,,,Tiusanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pentti Tiusanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pentti Tiusanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
