id,name__en,name,wikipedia__en,gender,original_wikiname,name__de,name__nl,name__fr,name__es,name__hu,wikipedia__de,image,birth_date,given_name,name__nb,name__da,name__nn,name__sv,name__sco,wikipedia__sco,name__fa,name__ru,family_name,identifier__ISNI,identifier__VIAF,name__zh_hant,name__zh_cn,name__ja,wikipedia__es,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__hansard,wikipedia__commons,name__ro,wikipedia__fr,wikipedia__gd,identifier__freebase,identifier__FAST,name__pl,name__gd,name__cy,name__zh,name__id,name__br,name__he,name__la,name__mk,name__el,name__ca,name__eu,name__az,name__oc,name__fi,name__uk,name__ie,name__is,name__it,name__pt,name__yue,name__bar,name__fy,name__ko,name__eo,name__tr,name__ka,wikipedia__az,wikipedia__bar,wikipedia__br,wikipedia__ca,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fy,wikipedia__he,wikipedia__hu,wikipedia__id,wikipedia__ie,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__tr,wikipedia__uk,wikipedia__zh_yue,wikipedia__zh,twitter,identifier__parliamentDOTuk,identifier__publicwhip,identifier__TWFY,identifier__bbc_democracy_live,facebook,death_date,name__fo,name__kl,website,identifier__IIAF,noble_title,name__en_gb,name__af,name__an,name__cs,name__gl,name__sh,name__bg,name__be,name__be_tarask,name__vi,name__ar,name__mg,wikipedia__af,wikipedia__an,wikipedia__ar,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__cawikiquote,wikipedia__cs,wikipedia__enwikiquote,wikipedia__eowikinews,wikipedia__gl,wikipedia__mg,wikipedia__sh,wikipedia__vi,identifier__Munzinger,identifier__GNC,identifier__GTAA,name__ga,wikipedia__ga,name__nds,name__en_ca,name__de_ch,identifier__current_hansard,identifier__EuroparlMEP,wikipedia__ro,identifier__BNF,identifier__NTA,identifier__Oxforddnb,identifier__NPG,identifier__CANTIC,identifier__N6I,name__io,name__qu,wikipedia__io,wikipedia__qu,identifier__Britannica,identifier__NLA,identifier__SELIBR,identifier__NUKAT,identifier__journalisted,name__sr_el,name__sr_ec,name__sr,wikipedia__sr,wikipedia__et,name__et,name__ast,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__gsw,name__hr,name__ia,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sk,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name__zh_hk,identifier__NNDB,name__zh_hans,name__zh_mo,name__zh_my,name__zh_sg,name__zh_tw,identifier__guardian_topic,wikipedia__enwikinews,occupation,identifier__wikitree,identifier__ne_se,name__ty,identifier__quora,identifier__snac,wikipedia__eml,name__eml,identifier__BBC_things,name__or,name__ext,identifier__google_knowledge,identifier__PACE,wikipedia__bewikiquote,name__sl,name__hy,identifier__BIBSYS,identifier__national_archives,honorific_prefix,wikipedia__nlwikinews,wikipedia__ms,identifier__LNB,wikipedia__enwikisource,wikipedia__te,identifier__rush,wikipedia__azb,name__te,name__kn,honorific_suffix,identifier__CONOR,identifier__BNE,name__azb,identifier__NLI,identifier__NLAtrove,wikipedia__ast,name__bn,identifier__NKC
Q22131946,Lesley Brennan,Lesley Brennan,Lesley Brennan,female,Lesley Brennan,,Lesley Brennan,,,,,https://upload.wikimedia.org/wikipedia/commons/6/66/Lesley_Brennan.jpg,,Lesley,,,,,,,,,Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2216457,Sam Galbraith,Sam Galbraith,Sam Galbraith,male,Sam Galbraith,Sam Galbraith,Sam Galbraith,Sam Galbraith,Sam Galbraith,Sam Galbraith,Sam Galbraith,,1945-10-18,Sam,Sam Galbraith,Sam Galbraith,Sam Galbraith,Sam Galbraith,Sam Galbraith,Sam Galbraith,,,,0000 0000 6732 254X,18606278,,,,,,n83208452,,mr-sam-galbraith,,,,,,120569,,,Sam Galbraith,,,,,,,,,,,,,,,,Sam Galbraith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069498997,,,,,,,,,,,,n2012075858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Sam Galbraith,,90219936,,,,,,,,293,,,,,,,,,,,,
Q2279359,Shirley-Anne Somerville,Shirley-Anne Somerville,Shirley-Anne Somerville,female,Shirley-Anne Somerville,Shirley-Anne Somerville,Shirley-Anne Somerville,Shirley-Anne Somerville,Shirley-Anne Somerville,Shirley-Anne Somerville,Shirley-Anne Somerville,"https://upload.wikimedia.org/wikipedia/commons/c/c6/Minister_for_Further_Education,_Higher_Education_and_Science,_Shirley_Anne_Sommerville.png",1974-09-02,,,,,,Shirley-Anne Somerville,Shirley-Anne Somerville,,,Somervile,,,,,,,,,,,,,,Shirley-Anne Somerville,,,,Shirley-Anne Somerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_A_Somerville,,,14100/shirley-anne_somerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Shirley-Anne Somerville,,,,,,,,,,,,,,,,,,,,,,
Q2337825,Stefan Tymkewycz,Stefan Tymkewycz,Stefan Tymkewycz,male,Stefan Tymkewycz,Stefan Tymkewycz,Stefan Tymkewycz,Stefan Tymkewycz,Stefan Tymkewycz,Stefan Tymkewycz,Stefan Tymkewycz,,1959-09-18,Stefan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Stefan Tymkewycz,,,,,,,,,,,,,,,,,,,,,,
Q2357916,Stuart McMillan,Stuart McMillan,Stuart McMillan,male,Stuart McMillan,Stuart McMillan,Stuart McMillan,Stuart McMillan,Stuart McMillan,Stuart McMillan,Stuart McMillan (Politiker),https://upload.wikimedia.org/wikipedia/commons/a/af/StuartMcMillanMSP20110510.JPG,1972-05-06,Stuart,Stuart McMillan,Stuart McMillan,Stuart McMillan,Stuart McMillan,Stuart McMillan,Stuart McMillan,,,McMillan,,,,,,,,,,,,,,Stuart McMillan,,,,Stuart McMillan,,,,,,,,,,,,,,,,Stuart McMillan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StuMcMillanSNP,,,,,,,Stuart McMillan,Stuart McMillan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Stuart McMillan,,,,,,,,,,,,,,,,,,,,,,
Q2374216,Sylvia Jackson,Sylvia Jackson,Sylvia Jackson,female,Sylvia Jackson,Sylvia Jackson,Sylvia Jackson,Sylvia Jackson,Sylvia Jackson,Sylvia Jackson,Sylvia Jackson (Politikerin),,1946-12-03,Sylvia,,,,,,,,,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Sylvia Jackson,,,,,,,,,,,,,,,,,,,,,,
Q23982037,Gail Ross,Gail Ross,Gail Ross,female,Gail Ross,Gail Ross,Gail Ross,,,,Gail Ross,https://upload.wikimedia.org/wikipedia/commons/5/5b/GailRossMSP-May2016.jpg,"",Gail,,,,,Gail Ross,Gail Ross,,,Ross,,,,,,,,,,,,,,Gail Ros,,,,Gail Ros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GailRossSNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Gail Ross,,,,,,,,,,,,,,,,,,,,,,
Q2399744,Ted Brocklebank,Ted Brocklebank,Ted Brocklebank,male,Ted Brocklebank,Ted Brocklebank,Ted Brocklebank,Ted Brocklebank,Ted Brocklebank,Ted Brocklebank,Ted Brocklebank,,1942-09-24,Ted,Ted Brocklebank,Ted Brocklebank,Ted Brocklebank,Ted Brocklebank,,,,,Brocklebank,,120510387,,,,,,,,,,,,Eideard Brocklebank,/m/03r7gc,,,Eideard Brocklebank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ted Brocklebank,Ted Brocklebank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Ted Brocklebank,,,,,,,,,,,,,,,,,,,,,,
Q24014282,Gillian Martin,Gillian Martin,Gillian Martin,female,Gillian Martin,Gillian Martin,Gillian Martin,,,,Gillian Martin (Politikerin),https://upload.wikimedia.org/wikipedia/commons/c/cd/GillianMartinMSP-May2016.jpg,1969,Gillian,,,,,Gillian Martin,Gillian Martin,,,Martin,,,,,,,,,,,,,,Gillian Martin,,,,Gillian Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GillianMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24014894,Mairi Gougeon,Mairi Gougeon,Mairi Gougeon,female,Mairi Gougeon,,Mairi Evans,,,,,https://upload.wikimedia.org/wikipedia/commons/0/0f/MairiEvansMSP-May2016.jpg,,,,,,,Mairi Gougeon,Mairi Gougeon,,,Gougeon,,,,,,,,,,,,,,Mairi Gougeon,,,,Mairi Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MairiGougeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Mairi Gougeon,,,,,,,,,,,,,,,,,,,,,,
Q24025938,Clare Haughey,Clare Haughey,Clare Haughey,female,Clare Haughey,,Clare Haughey,,,,,https://upload.wikimedia.org/wikipedia/commons/e/ed/ClareHaugheyMSP-May2016.jpg,,Clare,,,,,Clare Haughey,Clare Haughey,,,Haughey,,,,,,,,,,,,,,Clare Haughey,,,,Clare Haughey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,haughey_clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Clare Haughey,,,,,,,,,,,,,,,,,,,,,,
Q24026044,Jenny Gilruth,Jenny Gilruth,Jenny Gilruth,female,Jenny Gilruth,,Jenny Gilruth,,,,,https://upload.wikimedia.org/wikipedia/commons/4/41/JennyGilruthMSP-May2016.jpg,,Jenny,,,,,Jenny Gilruth,Jenny Gilruth,,,,,,,,,,,,,,,,,Jenny Gilruth,,,,Jenny Gilruth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JennyGilruth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Jenny Gilruth,,,,,,,,,,,,,,,,,,,,,,
Q24034267,Rachael Hamilton,Rachael Hamilton,Rachael Hamilton,female,Rachael Hamilton,,Rachael Hamilton,,,,,https://upload.wikimedia.org/wikipedia/commons/7/7e/Rachel_Hamilton_MSP.png,1970-09,Rachael,,,,,Rachael Hamilton,Rachael Hamilton,,,Hamilton,,191145970054332250651,,,,,,nb2016017414,,,,,,Rachael Hamilton,,,,Rachael Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hotelierswife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Rachael Hamilton,,,,,,,,,,,,,,,,,,,,,,
Q24034308,Oliver Mundell,Oliver Mundell,Oliver Mundell,male,Oliver Mundell,,Oliver Mundell,,,,,,1989-12-01,Oliver,,,,,Oliver Mundell,Oliver Mundell,,,,,,,,,,,,,,,,,Oliver Mundell,,,,Oliver Mundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivermundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Oliver Mundell,,,,,,,,,,,,,,,,,,,,,,
Q24034357,Finlay Carson,Finlay Carson,Finlay Carson,male,Finlay Carson,,Finlay Carson,,,,,https://upload.wikimedia.org/wikipedia/commons/5/50/FinlayCarsonMSP.jpg,1967-10-18,Finlay,,,,,Finlay Carson,Finlay Carson,,,Carson,,,,,,,,,,,,,,Finlay Carson,,,,Finlay Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fincarson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Finlay Carson,,,,,,,,,,,,,,,,,,,,,,
Q24034371,Gordon Lindhurst,Gordon Lindhurst,Gordon Lindhurst,male,Gordon Lindhurst,,Gordon Lindhurst,,,,,,"",Gordon,,,,,Gordon Lindhurst,Gordon Lindhurst,,,,,,,,,,,,,,,,,Gordon Lindhurst,,,,Gordon Lindhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLindhurstMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Gordon Lindhurst,,,,,,,,,,,,,,,,,,,,,,
Q24034374,Ross Greer,Ross Greer,Ross Greer (politician),male,Ross Greer (politician),,Ross Greer,,,,,https://upload.wikimedia.org/wikipedia/commons/c/c4/RossGreerMSP.JPG,1994-06-01,Ross,,,,,Ross Greer,Ross Greer (politeecian),,,Greer,,,,,,,,,,,Category:Ross Greer,,,Ross Greer,,,,Ross Greer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ross_Greer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24034376,Ruth Maguire,Ruth Maguire,Ruth Maguire,female,Ruth Maguire,Ruth Maguire,Ruth Maguire,,,,Ruth Maguire,https://upload.wikimedia.org/wikipedia/commons/4/41/RuthMaguireMSP-Nov2016.jpg,"",Ruth,,,,,Ruth Maguire,Ruth Maguire,,,,,,,,,,,,,,,,,Ruth Maguire,,,,Ruth Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBFMaguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Ruth Maguire,,,,,,,,,,,,,,,,,,,,,,
Q24034387,Maree Todd,Maree Todd,Maree Todd,female,Maree Todd,,Maree Todd,,,,,https://upload.wikimedia.org/wikipedia/commons/7/76/Maree_Todd_MSP_-_May_2016.jpg,,,,,,,Maree Todd,Maree Todd,,,Todd,,,,,,,,,,,,,,Maree Todd,,,,Maree Todd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MareeToddMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Maree Todd,,,,,,,,,,,,,,,,,,,,,,
Q24034416,Emma Harper,Emma Harper,Emma Harper,female,Emma Harper,,Emma Harper,,,,,https://upload.wikimedia.org/wikipedia/commons/7/7c/EmmaHarperMSP-May2016.jpg,,Emma,,,,,Emma Harper,Emma Harper,,Эмма Харпер,Harper,,,,,,,,,,,,,,Emma Harper,,,,Emma Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmmaSNPHarper,,,,,,,,,,,,,,,,,,,,,,إيما هاربر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Emma Harper,,,,,,,,,,,,,,,,,,,,,,
Q24034422,Alexander Burnett,Alexander Burnett,Alexander Burnett (politician),male,Alexander Burnett (politician),,Alexander Burnett,,,,,https://upload.wikimedia.org/wikipedia/commons/b/b9/Alexander_Burnett.jpg,1973-07-30,Alexander,,,,,Alexander Burnett,Alexander Burnett (politeecian),,,Burnett,,,,,,,,,,,,,,Alexander Burnett,,,,Alexander Burnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AJABurnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Alexander Burnett,,,,,,,,,,,,,,,,,,,,,,
Q24034678,Ross Thomson,Ross Thomson,Ross Thomson,male,Ross Thomson,,Ross Thomson,Ross Thomson,,,,https://upload.wikimedia.org/wikipedia/commons/0/08/Official_portrait_of_Ross_Thomson_crop_2.jpg,1987-09-21,Ross,,,,,Ross Thomson,Ross Thomson,,,Thomson,,,,,,,,,,,Category:Ross Thomson,,Ross Thomson,Ross Thomson,,,,Ross Thomson,,羅斯·湯姆森,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羅斯·湯姆森,RossThomson_MP,commons/ross-thomson/4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Ross Thomson,,,,,,,,,,,,,,,,,,,,,,
Q24036539,Colin Smyth,Colin Smyth,Colin Smyth,male,Colin Smyth,,Colin Smyth,,,,,,,Colin,,,,,,,,,Smyth,,,,,,,,,,,,,,Colin Smyth,,,,Colin Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ColinSmythMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Colin Smyth,,,,,,,,,,,,,,,,,,,,,,
Q24039479,Kate Forbes,Kate Forbes,Kate Forbes,female,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,,https://upload.wikimedia.org/wikipedia/commons/f/fe/KateForbesMSP-May2016.jpg,1990-04-06,Kate,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,,,Forbes,,,,,,,,,,,Category:Kate Forbes,Kate Forbes,,Ceit Fhoirbeis,,,Kate Forbes,Ceit Fhoirbeis,Kate Forbes,,Kate Forbes,Kate Forbes,,,,,Kate Forbes,Kate Forbes,,Kate Forbes,Kate Forbes,,Kate Forbes,,Kate Forbes,Kate Forbes,,Kate Forbes,,,Kate Forbes,Kate Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KateForbesMSP,,,,,,,,,,,,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,,,,,Kate Forbes,,Kate Forbes,,,,,,,,,,,,,,,,,,Kate Forbes,,Kate Forbes,Kate Forbes,Kate Forbes,,,,,,,,,,Kate Forbes,,,,,,,,,,,,,,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,Kate Forbes,,,,,,,,,,politician,,,,,,,,,,,,,,Kate Forbes,,,,,,,,,,,کیت فوربس,,,,,,کیت فوربس,,,,,
Q24039768,Edward Mountain,Edward Mountain,"Sir Edward Mountain, 4th Baronet",male,"Sir Edward Mountain, 4th Baronet",,Edward Mountain,,,,,,1961-03-19,Edward,,,,,"Sir Edward Mountain, 4t Baronet","Sir Edward Mountain, 4t Baronet",,,Mountain,,,,,,,,,,,,,,Edward Mountain,,,,Edward Mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1edmountain,,,,,,,,,,,baronet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,agriculturer,,,,,,,,,,,,,,Edward Mountain,,,,,,,,,,,,,,,,,,,,,,
Q24039769,Douglas Ross,Douglas Ross,Douglas Ross (Scottish politician),male,Douglas Ross (Scottish politician),Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,,https://upload.wikimedia.org/wikipedia/commons/a/af/Official_portrait_of_Douglas_Ross_crop_2.jpg,1983-04-09,Douglas,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross (Scots politeecian),,Дуглас Росс,Ross,,,,,,,,,,,,Douglas Ross,,Dùghlas Ross,,,Douglas Ross,Dùghlas Ross,Douglas Ross,道格拉斯·羅斯,Douglas Ross,Douglas Ross,,,,,Douglas Ross,Douglas Ross,,Douglas Ross,Douglas Ross,,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,,Douglas Ross,,,Douglas Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,道格拉斯·羅斯,Douglas4Moray,commons/douglas-ross/4627,,,,,,,,,,,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,,,,,Douglas Ross,دوغلاس روس,Douglas Ross,,,,,,,,,,,,,,,,,,Douglas Ross,,Douglas Ross,Douglas Ross,Douglas Ross,,,,,,,,,,Douglas Ross,,,,,,,,,Douglas Ross,,,,,Douglas Ross,Douglas Ross,,Douglas Ross,Douglas Ross,,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,,,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,,,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,,Douglas Ross,Douglas Ross,,Douglas Ross,,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,,Douglas Ross,Douglas Ross,Douglas Ross,Douglas Ross,,,,,,,,,,politician,,,,,,,,,,,,,,Douglas Ross,,,,,,,,,,,,,,,,,,,,,,
