id,name,party,party_id,district,image,website,email,twitter,identifier__represent
89144,Darshan Singh Kang,Liberal,liberal,Calgary Skyview,,,DarshanSingh.Kang@parl.gc.ca,https://twitter.com/darshankang,89144
89147,Randy Boissonnault,Liberal,liberal,Edmonton Centre,,,Randy.Boissonnault@parl.gc.ca,https://twitter.com/R_Boissonnault,89147
89150,Kerry Diotte,Conservative,conservative,Edmonton Griesbach,,,Kerry.Diotte@parl.gc.ca,https://twitter.com/KerryDiotte,89150
89156,Ziad Aboultaif,Conservative,conservative,Edmonton Manning,,,Ziad.Aboultaif@parl.gc.ca,https://twitter.com/ziad4manning,89156
89163,Amarjeet Sohi,Liberal,liberal,Edmonton Mill Woods,,,Amarjeet.Sohi@parl.gc.ca,https://twitter.com/SohiAmarjeet,89163
89167,Matt Jeneroux,Conservative,conservative,Edmonton Riverbend,,,Matt.Jeneroux@parl.gc.ca,https://twitter.com/jeneroux,89167
89179,Kelly McCauley,Conservative,conservative,Edmonton West,,,Kelly.McCauley@parl.gc.ca,https://twitter.com/KellyMcCauleyMP,89179
89198,Shannon Stubbs,Conservative,conservative,Lakeland,,,Shannon.Stubbs@parl.gc.ca,https://twitter.com/ShannonLStubbs,89198
89200,Rachael Harder,Conservative,conservative,Lethbridge,,,Rachael.Harder@parl.gc.ca,,89200
89211,Arnold Viersen,Conservative,conservative,Peace River—Westlock,,,Arnold.Viersen@parl.gc.ca,https://twitter.com/ArnoldViersen,89211
89219,Michael Cooper,Conservative,conservative,St. Albert—Edmonton,,,Michael.Cooper@parl.gc.ca,https://twitter.com/Cooper4SAE,89219
89226,Garnett Genuis,Conservative,conservative,Sherwood Park—Fort Saskatchewan,,,Garnett.Genuis@parl.gc.ca,https://twitter.com/GarnettGenuis,89226
89236,Terry Beech,Liberal,liberal,Burnaby North—Seymour,,,Terry.Beech@parl.gc.ca,https://twitter.com/terrybeech,89236
89249,Todd Doherty,Conservative,conservative,Cariboo—Prince George,,,Todd.Doherty@parl.gc.ca,https://twitter.com/ToddDohertyMP,89249
89258,John Aldag,Liberal,liberal,Cloverdale—Langley City,,http://johnaldag.ca,John.Aldag@parl.gc.ca,https://twitter.com/jwaldag,89258
89263,Gord Johns,NDP,ndp,Courtenay—Alberni,,,Gord.Johns@parl.gc.ca,https://twitter.com/GordJohns,89263
89269,Alistair MacGregor,NDP,ndp,Cowichan—Malahat—Langford,,,Alistair.MacGregor@parl.gc.ca,https://twitter.com/AMacGregor4CML,89269
89272,Carla Qualtrough,Liberal,liberal,Delta,,,Carla.Qualtrough@parl.gc.ca,https://twitter.com/CQualtro,89272
89274,Ken Hardie,Liberal,liberal,Fleetwood—Port Kells,,,Ken.Hardie@parl.gc.ca,https://twitter.com/KenHardie,89274
89279,Stephen Fuhr,Liberal,liberal,Kelowna—Lake Country,,,Stephen.Fuhr@parl.gc.ca,https://twitter.com/Fuhr2015,89279
89281,Wayne Stetski,NDP,ndp,Kootenay—Columbia,,,Wayne.Stetski@parl.gc.ca,https://twitter.com/WayneStetski,89281
89288,Jati Sidhu,Liberal,liberal,Mission—Matsqui—Fraser Canyon,,,Jati.Sidhu@parl.gc.ca,https://twitter.com/JatiSidhuLPC,89288
89294,Mel Arnold,Conservative,conservative,North Okanagan—Shuswap,,,Mel.Arnold@parl.gc.ca,https://twitter.com/MelArnold2015,89294
89300,Jonathan Wilkinson,Liberal,liberal,North Vancouver,,,Jonathan.Wilkinson@parl.gc.ca,https://twitter.com/JonathanWNV,89300
89304,Dan Ruimy,Liberal,liberal,Pitt Meadows—Maple Ridge,,,Dan.Ruimy@parl.gc.ca,https://twitter.com/danruimy2015,89304
89327,Richard Cannings,NDP,ndp,South Okanagan—West Kootenay,,,Richard.Cannings@parl.gc.ca,https://twitter.com/CanningsNDP,89327
89333,Dianne Watts,Conservative,conservative,South Surrey—White Rock,,,Dianne.Watts@parl.gc.ca,https://twitter.com/DianneLWatts,89333
89339,Randeep Sarai,Liberal,liberal,Surrey Centre,,,Randeep.Sarai@parl.gc.ca,https://twitter.com/randeepssarai,89339
89346,Jenny Kwan,NDP,ndp,Vancouver East,,,Jenny.Kwan@parl.gc.ca,https://twitter.com/JennyKwanBC,89346
89354,Rachel Blaney,NDP,ndp,North Island—Powell River,,,Rachel.Blaney@parl.gc.ca,https://twitter.com/RABlaney,89354
89370,Pam Goldsmith-Jones,Liberal,liberal,West Vancouver—Sunshine Coast—Sea to Sky Country,,,Pam.Goldsmith-Jones@parl.gc.ca,https://twitter.com/pgoldsmithjones,89370
89374,Michael McLeod,Liberal,liberal,Northwest Territories,,,Michael.McLeod@parl.gc.ca,https://twitter.com/MMcLeodNWT,89374
89383,René Arseneault,Liberal,liberal,Madawaska—Restigouche,,,Rene.Arseneault@parl.gc.ca,,89383
89407,Joël Godin,Conservative,conservative,Portneuf—Jacques-Cartier,,,Joel.Godin@parl.gc.ca,,89407
89408,Jean-Yves Duclos,Liberal,liberal,Québec,,,Jean-Yves.Duclos@parl.gc.ca,https://twitter.com/jyduclos,89408
89449,Gary Anandasangaree,Liberal,liberal,Scarborough—Rouge Park,,,Gary.Anand@parl.gc.ca,https://twitter.com/gary_srp,89449
89466,Robert-Falcon Ouellette,Liberal,liberal,Winnipeg Centre,,,robert.falcon@parl.gc.ca,https://twitter.com/DrRobbieO,89466
89486,Sheila Malcolmson,NDP,ndp,Nanaimo—Ladysmith,,,Sheila.Malcolmson@parl.gc.ca,https://twitter.com/s_malcolmson,89486
89494,Jody Wilson-Raybould,Liberal,liberal,Vancouver Granville,,,Jody.Wilson-Raybould@parl.gc.ca,https://twitter.com/Puglaas,89494
89497,Harjit S. Sajjan,Liberal,liberal,Vancouver South,,,HarjitS.Sajjan@parl.gc.ca,https://twitter.com/HarjitSajjan,89497
89527,William Amos,Liberal,liberal,Pontiac,,,,https://twitter.com/WillAAmos,89527
89535,Omar Alghabra,Liberal,liberal,Mississauga Centre,,,,https://twitter.com/OmarAlghabra,89535
9137,Brian Masse,NDP,ndp,Windsor West,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/MasseBrian_NDP.jpg,http://brianmasse.ca,brian.masse@parl.gc.ca,https://twitter.com/BrianMasseMP,9137
9486,David McGuinty,Liberal,liberal,Ottawa South,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/McGuintyDavidJ_Lib.jpg,,david.mcguinty@parl.gc.ca,https://twitter.com/DavidMcGuinty,9486
957,John McKay,Liberal,liberal,Scarborough—Guildwood,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/McKayJohnNorman_Lib.jpg,,john.mckay@parl.gc.ca,https://twitter.com/JohnMcKayLib,957
992,Carolyn Bennett,Liberal,liberal,Toronto—St. Paul's,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/BennettCarolyn_Lib.jpg,,carolyn.bennett@parl.gc.ca,https://twitter.com/Carolyn_Bennett,992
