id,name,party,party_id,district,image,website,email,twitter,identifier__represent
88748,James Maloney,Liberal,liberal,Etobicoke—Lakeshore,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MaloneyJames_Lib.jpg,http://jamesmaloneymp.ca,James.Maloney@parl.gc.ca,,88748
88756,Francis Drouin,Liberal,liberal,Glengarry—Prescott—Russell,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DrouinFrancis_Lib.jpg,http://fdrouin.liberal.ca/en,Francis.Drouin@parl.gc.ca,,88756
88761,Lloyd Longfield,Liberal,liberal,Guelph,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LongfieldLloyd_Lib.jpg,http://mplongfield.ca,Lloyd.Longfield@parl.gc.ca,,88761
88770,Jamie Schmale,Conservative,conservative,Haliburton—Kawartha Lakes—Brock,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SchmaleJamie_CPC.jpg,http://jamieschmale.ca,Jamie.Schmale@parl.gc.ca,,88770
88775,Bob Bratina,Liberal,liberal,Hamilton East—Stoney Creek,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BratinaBob_Lib.jpg,http://bbratina.liberal.ca,Bob.Bratina@parl.gc.ca,,88775
88780,Scott Duvall,NDP,ndp,Hamilton Mountain,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DuvallScott_NDP.jpg,http://scottduvall.ndp.ca,Scott.Duvall@parl.gc.ca,,88780
88784,Filomena Tassi,Liberal,liberal,Hamilton West—Ancaster—Dundas,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/TassiFilomena_Lib.jpg,http://ftassi.liberal.ca,Filomena.Tassi@parl.gc.ca,,88784
88786,Mike Bossio,Liberal,liberal,Hastings—Lennox and Addington,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BossioMike_Lib.jpg,http://www.mikebossiomp.ca,Mike.Bossio@parl.gc.ca,,88786
88799,Deborah Schulte,Liberal,liberal,King—Vaughan,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SchulteDeb_Lib.jpg,http://debschulte.ca,Deb.Schulte@parl.gc.ca,,88799
88802,Mark Gerretsen,Liberal,liberal,Kingston and the Islands,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/GerretsenMark_Lib.jpg,http://mgerretsen.liberal.ca,Mark.Gerretsen@parl.gc.ca,,88802
88807,Raj Saini,Liberal,liberal,Kitchener Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SainiRaj_Lib.jpg,,Raj.Saini@parl.gc.ca,,88807
88813,Marwan Tabbara,Liberal,liberal,Kitchener South—Hespeler,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/TabbaraMarwan_Lib.jpg,http://marwantabbaramp.ca,Marwan.Tabbara@parl.gc.ca,,88813
88827,Peter Fragiskatos,Liberal,liberal,London North Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/FragiskatosPeter_Lib.jpg,http://peterfragiskatos.ca,Peter.Fragiskatos@parl.gc.ca,,88827
88832,Kate Young,Liberal,liberal,London West,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/YoungKate_Lib.jpg,http://kateyoung.ca,Kate.Young@parl.gc.ca,https://twitter.com/KateYoungMP,88832
88835,Jane Philpott,Liberal,liberal,Markham—Stouffville,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/PhilpottJane_Lib.jpg,http://janephilpottmp.ca,Jane.Philpott@parl.gc.ca,,88835
88849,Iqra Khalid,Liberal,liberal,Mississauga—Erin Mills,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/KhalidIqra_Lib.jpg,http://ikhalid.liberal.ca,Iqra.Khalid@parl.gc.ca,,88849
88852,Sven Spengemann,Liberal,liberal,Mississauga—Lakeshore,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SpengemannSven_Lib.jpg,http://sspengemann.liberal.ca,Sven.Spengemann@parl.gc.ca,,88852
88858,Gagan Sikand,Liberal,liberal,Mississauga—Streetsville,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SikandGagan_Lib.jpg,http://gsikand.liberal.ca,Gagan.Sikand@parl.gc.ca,,88858
88860,Chandra Arya,Liberal,liberal,Nepean,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AryaChandra_Lib.jpg,http://chandraarya.ca,Chandra.Arya@parl.gc.ca,,88860
88867,Vance Badawey,Liberal,liberal,Niagara Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BadaweyVance_Lib.jpg,http://www.vancebadawey.ca,Vance.Badawey@parl.gc.ca,,88867
88874,Marc Serré,Liberal,liberal,Nickel Belt,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SerréMarc_Lib.jpg,http://marcserre.ca,Marc.Serre@parl.gc.ca,,88874
88881,John Oliver,Liberal,liberal,Oakville,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/OliverJohn_Lib.jpg,http://johnoliver.mp,John.Oliver@parl.gc.ca,,88881
88884,Pam Damoff,Liberal,liberal,Oakville North—Burlington,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DamoffPam_Lib.jpg,http://mpdamoff.ca,Pam.Damoff@parl.gc.ca,,88884
88892,Catherine McKenna,Liberal,liberal,Ottawa Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/McKennaCatherine_Lib.jpg,http://catherinemckennamp.ca,Catherine.McKenna@parl.gc.ca,,88892
88894,Andrew Leslie,Liberal,liberal,Orléans,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LeslieAndrew_Lib.jpg,http://andrewleslieorleans.ca,Andrew.Leslie@parl.gc.ca,,88894
88910,Arif Virani,Liberal,liberal,Parkdale—High Park,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ViraniArif_Lib.jpg,http://avirani.liberal.ca,Arif.Virani@parl.gc.ca,,88910
88917,John Nater,Conservative,conservative,Perth—Wellington,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/NaterJohn_CPC.jpg,http://johnnater.ca,John.Nater@parl.gc.ca,,88917
88922,Maryam Monsef,Liberal,liberal,Peterborough—Kawartha,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MonsefMaryam_Lib.jpg,http://maryammonsef.ca,Maryam.Monsef@parl.gc.ca,,88922
88925,Jennifer O'Connell,Liberal,liberal,Pickering—Uxbridge,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/OConnellJennifer_Lib.jpg,http://joconnell.liberal.ca,Jennifer.OConnell@parl.gc.ca,,88925
88929,Majid Jowhari,Liberal,liberal,Richmond Hill,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/JowhariMajid_Lib.jpg,http://mpjowhari.ca,Majid.Jowhari@parl.gc.ca,,88929
88934,Chris Bittle,Liberal,liberal,St. Catharines,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BittleChris_Lib.jpg,http://www.chrisbittlemp.ca,Chris.Bittle@parl.gc.ca,,88934
88938,Marilyn Gladu,Conservative,conservative,Sarnia—Lambton,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/GladuMarilyn_CPC.jpg,http://marilyngladu.com,Marilyn.Gladu@parl.gc.ca,,88938
88944,Terry Sheehan,Liberal,liberal,Sault Ste. Marie,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SheehanTerry_Lib.jpg,http://tsheehan.liberal.ca,Terry.Sheehan@parl.gc.ca,https://twitter.com/TerrySheehanMP,88944
88950,Salma Zahid,Liberal,liberal,Scarborough Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ZahidSalma_Lib.jpg,http://szahid.liberal.ca,Salma.Zahid@parl.gc.ca,,88950
88953,Shaun Chen,Liberal,liberal,Scarborough North,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ChenShaun_Lib.jpg,http://shaunchen.com,Shaun.Chen@parl.gc.ca,,88953
88961,Bill Blair,Liberal,liberal,Scarborough Southwest,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BlairBill_Lib.jpg,http://bblair.liberal.ca,Bill.Blair@parl.gc.ca,,88961
88973,Paul Lefebvre,Liberal,liberal,Sudbury,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LefebvrePaul_Lib.jpg,http://paullefebvre.ca,Paul.Lefebvre@parl.gc.ca,,88973
88982,Don Rusnak,Liberal,liberal,Thunder Bay—Rainy River,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/RusnakDon_Lib.jpg,http://drusnak.liberal.ca,Don.Rusnak@parl.gc.ca,,88982
88984,Patty Hajdu,Liberal,liberal,Thunder Bay—Superior North,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/HajduPatty_Lib.jpg,http://phajdu.liberal.ca,Patty.Hajdu@parl.gc.ca,,88984
88992,Bill Morneau,Liberal,liberal,Toronto Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MorneauBill_Lib.jpg,http://billmorneau.ca,Bill.Morneau@parl.gc.ca,,88992
88994,Julie Dabrusin,Liberal,liberal,Toronto—Danforth,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DabrusinJulie_Lib.jpg,http://jdabrusin.liberal.ca,Julie.Dabrusin@parl.gc.ca,,88994
88999,Francesco Sorbara,Liberal,liberal,Vaughan—Woodbridge,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SorbaraFrancesco_Lib.jpg,http://francescosorbara.ca,Francesco.Sorbara@parl.gc.ca,,88999
89000,Bardish Chagger,Liberal,liberal,Waterloo,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ChaggerBardish_Lib.jpg,http://bardishchaggermp.ca,Bardish.Chagger@parl.gc.ca,,89000
89010,Ali Ehsassi,Liberal,liberal,Willowdale,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/EhsassiAli_Lib.jpg,http://aehsassi.liberal.ca,Ali.Ehsassi@parl.gc.ca,,89010
89012,Cheryl Hardcastle,NDP,ndp,Windsor—Tecumseh,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/HardcastleCheryl_NDP.jpg,http://cherylhardcastle.ndp.ca,Cheryl.Hardcastle@parl.gc.ca,,89012
89018,Michael Levitt,Liberal,liberal,York Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LevittMichael_Lib.jpg,http://mlevitt.liberal.ca,Michael.Levitt@parl.gc.ca,,89018
89020,Ahmed Hussen,Liberal,liberal,York South—Weston,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/HussenAhmed_Lib.jpg,http://ahmedhussenmp.ca,Ahmed.Hussen@parl.gc.ca,,89020
89027,Doug Eyolfson,Liberal,liberal,Charleswood—St. James—Assiniboia—Headingley,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/EyolfsonDoug_Lib.jpg,http://deyolfson.liberal.ca,Doug.Eyolfson@parl.gc.ca,,89027
89032,Daniel Blaikie,NDP,ndp,Elmwood—Transcona,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BlaikieDaniel_NDP.jpg,http://danielblaikie.ndp.ca,Daniel.Blaikie@parl.gc.ca,,89032
89037,MaryAnn Mihychuk,Liberal,liberal,Kildonan—St. Paul,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MihychukMaryAnn_Lib.jpg,http://mmihychuk.liberal.ca,MaryAnn.Mihychuk@parl.gc.ca,,89037
89045,Dan Vandal,Liberal,liberal,Saint Boniface—Saint Vital,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/VandalDaniel_Lib.jpg,http://danvandal.ca,Dan.Vandal@parl.gc.ca,,89045
89059,Jim Carr,Liberal,liberal,Winnipeg South Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/CarrJim_Lib.jpg,http://www.jimcarrmp.ca,Jim.Carr@parl.gc.ca,,89059
89065,Georgina Jolibois,NDP,ndp,Desnethé—Missinippi—Churchill River,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/JoliboisGeorgina_NDP.jpg,http://georginajolibois.ndp.ca,Georgina.Jolibois@parl.gc.ca,,89065
89084,Kevin Waugh,Conservative,conservative,Saskatoon—Grasswood,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/WaughKevin_CPC.jpg,http://kevinwaugh.ca,Kevin.Waugh@parl.gc.ca,,89084
89090,Sheri Benson,NDP,ndp,Saskatoon West,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BensonSheri_NDP.jpg,http://sheribenson.ndp.ca,Sheri.Benson@parl.gc.ca,,89090
89095,Robert Kitchen,Conservative,conservative,Souris—Moose Mountain,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/KitchenRobert_CPC.jpg,http://drrobertkitchen.ca,Robert.Kitchen@parl.gc.ca,,89095
89098,Cathay Wagantall,Conservative,conservative,Yorkton—Melville,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/WagantallCathay_CPC.jpg,http://cathaywagantall.ca,Cathay.Wagantall@parl.gc.ca,,89098
891,Dave MacKenzie,Conservative,conservative,Oxford,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MacKenzieDave_CPC.jpg,http://davemackenzie.ca,dave.mackenzie@parl.gc.ca,,891
89109,Martin Shields,Conservative,conservative,Bow River,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ShieldsMartin_CPC.jpg,http://martinshieldsbowriver.ca,Martin.Shields@parl.gc.ca,,89109
89111,Kent Hehr,Liberal,liberal,Calgary Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/HehrKent_Lib.jpg,http://kenthehrmp.ca,Kent.Hehr@parl.gc.ca,,89111
89116,Len Webber,Conservative,conservative,Calgary Confederation,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/WebberLen_CPC.jpg,http://www.lenwebber.ca,Len.Webber@parl.gc.ca,https://twitter.com/Webber4Confed,89116
89130,Pat Kelly,Conservative,conservative,Calgary Rocky Ridge,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/KellyPat_CPC.jpg,http://patkellymp.ca,Pat.Kelly@parl.gc.ca,,89130
89136,Tom Kmiec,Conservative,conservative,Calgary Shepard,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/KmiecTom_CPC.jpg,http://www.tomkmiecmp.ca,Tom.Kmiec@parl.gc.ca,,89136
89139,Ron Liepert,Conservative,conservative,Calgary Signal Hill,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LiepertRon_CPC.jpg,http://ronliepertmp.ca,Ron.Liepert@parl.gc.ca,,89139
89144,Darshan Singh Kang,Liberal,liberal,Calgary Skyview,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/KangDarshanSingh_Lib.jpg,,Darshan.Kang@parl.gc.ca,,89144
89147,Randy Boissonnault,Liberal,liberal,Edmonton Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BoissonnaultRandy_Lib.jpg,,Randy.Boissonnault@parl.gc.ca,,89147
89150,Kerry Diotte,Conservative,conservative,Edmonton Griesbach,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DiotteKerry_CPC.jpg,http://kerrydiotte.com,Kerry.Diotte@parl.gc.ca,https://twitter.com/KerryDiotte,89150
89156,Ziad Aboultaif,Conservative,conservative,Edmonton Manning,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AboultaifZiad_CPC.jpg,http://ziadaboultaif.ca,Ziad.Aboultaif@parl.gc.ca,,89156
89163,Amarjeet Sohi,Liberal,liberal,Edmonton Mill Woods,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SohiAmarjeet_Lib.jpg,http://amarjeetsohi.ca,Amarjeet.Sohi@parl.gc.ca,,89163
89167,Matt Jeneroux,Conservative,conservative,Edmonton Riverbend,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/JenerouxMatt_CPC.jpg,http://mattjeneroux.ca,Matt.Jeneroux@parl.gc.ca,,89167
89179,Kelly McCauley,Conservative,conservative,Edmonton West,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/McCauleyKelly_CPC.jpg,http://kellymccauley.ca,Kelly.McCauley@parl.gc.ca,,89179
89198,Shannon Stubbs,Conservative,conservative,Lakeland,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/StubbsShannon_CPC.jpg,http://shannonstubbsmp.ca,Shannon.Stubbs@parl.gc.ca,,89198
89200,Rachael Harder,Conservative,conservative,Lethbridge,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/HarderRachael_CPC.jpg,http://rachaelharder.ca,Rachael.Harder@parl.gc.ca,,89200
89211,Arnold Viersen,Conservative,conservative,Peace River—Westlock,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ViersenArnold_CPC.jpg,http://mparnold.ca,Arnold.Viersen@parl.gc.ca,,89211
89219,Michael Cooper,Conservative,conservative,St. Albert—Edmonton,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/CooperMichael_CPC.jpg,http://michaelcoopermp.ca,Michael.Cooper@parl.gc.ca,https://twitter.com/Cooper4SAE,89219
89226,Garnett Genuis,Conservative,conservative,Sherwood Park—Fort Saskatchewan,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/GenuisGarnett_CPC.jpg,http://www.garnettgenuismp.ca,Garnett.Genuis@parl.gc.ca,https://twitter.com/GarnettGenuis,89226
89236,Terry Beech,Liberal,liberal,Burnaby North—Seymour,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BeechTerry_Lib.jpg,http://terrybeech-parl.ca,Terry.Beech@parl.gc.ca,,89236
89249,Todd Doherty,Conservative,conservative,Cariboo—Prince George,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DohertyTodd_CPC.jpg,http://www.todddoherty.ca,Todd.Doherty@parl.gc.ca,,89249
89258,John Aldag,Liberal,liberal,Cloverdale—Langley City,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AldagJohn_Lib.jpg,http://johnaldagmp.ca,John.Aldag@parl.gc.ca,,89258
89263,Gord Johns,NDP,ndp,Courtenay—Alberni,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/JohnsGord_NDP.jpg,http://gordjohns.ca,Gord.Johns@parl.gc.ca,,89263
89269,Alistair MacGregor,NDP,ndp,Cowichan—Malahat—Langford,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MacGregorAlistair_NDP.jpg,http://alistairmacgregor.ca,Alistair.MacGregor@parl.gc.ca,,89269
89272,Carla Qualtrough,Liberal,liberal,Delta,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/QualtroughCarla_Lib.jpg,http://carlaqualtroughmp.ca,Carla.Qualtrough@parl.gc.ca,,89272
89274,Ken Hardie,Liberal,liberal,Fleetwood—Port Kells,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/HardieKen_Lib.jpg,http://kenhardie.ca,Ken.Hardie@parl.gc.ca,,89274
89279,Stephen Fuhr,Liberal,liberal,Kelowna—Lake Country,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/FuhrStephen_Lib.jpg,http://sfuhr.liberal.ca,Stephen.Fuhr@parl.gc.ca,https://twitter.com/StephenFuhr,89279
89281,Wayne Stetski,NDP,ndp,Kootenay—Columbia,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/StetskiWayne_NDP.jpg,http://waynestetski.ndp.ca,Wayne.Stetski@parl.gc.ca,,89281
89288,Jati Sidhu,Liberal,liberal,Mission—Matsqui—Fraser Canyon,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SidhuJati_Lib.jpg,http://jsidhu.liberal.ca,Jati.Sidhu@parl.gc.ca,https://twitter.com/VoteJatiSidhu,89288
89294,Mel Arnold,Conservative,conservative,North Okanagan—Shuswap,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ArnoldMel_CPC.jpg,http://www.melarnold.ca,Mel.Arnold@parl.gc.ca,,89294
89300,Jonathan Wilkinson,Liberal,liberal,North Vancouver,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/WilkinsonJonathan_Lib.jpg,http://jwilkinson.liberal.ca,Jonathan.Wilkinson@parl.gc.ca,,89300
89304,Dan Ruimy,Liberal,liberal,Pitt Meadows—Maple Ridge,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/RuimyDan_Lib.jpg,http://druimy.liberal.ca,Dan.Ruimy@parl.gc.ca,,89304
89327,Richard Cannings,NDP,ndp,South Okanagan—West Kootenay,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/CanningsRichard_NDP.jpg,http://richardcannings.ndp.ca,Richard.Cannings@parl.gc.ca,,89327
89333,Dianne L. Watts,Conservative,conservative,South Surrey—White Rock,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/WattsDianneLynn_CPC.jpg,http://diannewattsmp.ca,Dianne.Watts@parl.gc.ca,,89333
89339,Randeep Sarai,Liberal,liberal,Surrey Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SaraiRandeep_Lib.jpg,,Randeep.Sarai@parl.gc.ca,,89339
89346,Jenny Kwan,NDP,ndp,Vancouver East,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/KwanJenny_NDP.jpg,http://jennykwan.ndp.ca,Jenny.Kwan@parl.gc.ca,,89346
89354,Rachel Blaney,NDP,ndp,North Island—Powell River,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BlaneyRachel_NDP.jpg,http://rachelblaney.ndp.ca,Rachel.Blaney@parl.gc.ca,,89354
89370,Pam Goldsmith-Jones,Liberal,liberal,West Vancouver—Sunshine Coast—Sea to Sky Country,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/GoldsmithJonesPamela_Lib.jpg,http://pgoldsmithjones.ca,Pam.Goldsmith-Jones@parl.gc.ca,,89370
89374,Michael McLeod,Liberal,liberal,Northwest Territories,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/McLeodMichael_Lib.jpg,http://mmcleod.liberal.ca,Michael.McLeod@parl.gc.ca,,89374
89383,René Arseneault,Liberal,liberal,Madawaska—Restigouche,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ArseneaultRené_Lib.jpg,,Rene.Arseneault@parl.gc.ca,,89383
89407,Joël Godin,Conservative,conservative,Portneuf—Jacques-Cartier,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/GodinJoël_CPC.jpg,,Joel.Godin@parl.gc.ca,,89407
89408,Jean-Yves Duclos,Liberal,liberal,Québec,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DuclosJeanYves_Lib.jpg,http://www.jeanyvesduclos.ca/en,Jean-Yves.Duclos@parl.gc.ca,,89408
89449,Gary Anandasangaree,Liberal,liberal,Scarborough—Rouge Park,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AnandasangareeGary_Lib.jpg,http://garyanand.liberal.ca,Gary.Anand@parl.gc.ca,,89449
89466,Robert-Falcon Ouellette,Liberal,liberal,Winnipeg Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/OuelletteRobertFalcon_Lib.jpg,http://robert-falcon.liberal.ca,robert.falcon@parl.gc.ca,,89466
89486,Sheila Malcolmson,NDP,ndp,Nanaimo—Ladysmith,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MalcolmsonSheila_NDP.jpg,http://sheilamalcolmson.ndp.ca,Sheila.Malcolmson@parl.gc.ca,,89486
89494,Jody Wilson-Raybould,Liberal,liberal,Vancouver Granville,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/WilsonRaybouldJody_Lib.jpg,http://www.vancouvergranville.ca,Jody.Wilson-Raybould@parl.gc.ca,,89494
89497,Harjit S. Sajjan,Liberal,liberal,Vancouver South,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SajjanHarjitS_Lib.jpg,http://hsajjan.liberal.ca,Harjit.Sajjan@parl.gc.ca,,89497
89527,William Amos,Liberal,liberal,Pontiac,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AmosWilliam_Lib.jpg,http://wamos.liberal.ca/en,William.Amos@parl.gc.ca,,89527
89535,Omar Alghabra,Liberal,liberal,Mississauga Centre,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/AlghabraOmar_Lib.jpg,http://www.omaralghabra.ca,Omar.Alghabra@parl.gc.ca,,89535
9137,Brian Masse,NDP,ndp,Windsor West,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MasseBrian_NDP.jpg,http://brianmasse.ca,brian.masse@parl.gc.ca,,9137
94305,Glen Motz,Conservative,conservative,Medicine Hat—Cardston—Warner,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MotzGlen_CPC.jpg,http://glenmotzmp.com,glen.motz@parl.gc.ca,,94305
9486,David McGuinty,Liberal,liberal,Ottawa South,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/McGuintyDavid_Lib.jpg,http://davidmcguinty.ca,david.mcguinty@parl.gc.ca,,9486
957,John McKay,Liberal,liberal,Scarborough—Guildwood,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/McKayJohn_Lib.jpg,http://johnmckaymp.on.ca,john.mckay@parl.gc.ca,,957
96350,Emmanuella Lambropoulos,Liberal,liberal,Saint-Laurent,,,Emmanuella.Lambropoulos@parl.gc.ca,,96350
96352,Mary Ng,Liberal,liberal,Markham—Thornhill,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/NgMary_LIB.jpg,http://mng.liberal.ca,Mary.Ng@parl.gc.ca,,96352
96356,Mona Fortier,Liberal,liberal,Ottawa—Vanier,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/FortierMona_LIB.jpg,,Mona.Fortier@parl.gc.ca,,96356
96361,Bob Benzen,Conservative,conservative,Calgary Heritage,,,Bob.Benzen@parl.gc.ca,,96361
96367,Stephanie Kusie,Conservative,conservative,Calgary Midnapore,,,Stephanie.Kusie@parl.gc.ca,,96367
992,Carolyn Bennett,Liberal,liberal,Toronto—St. Paul's,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BennettCarolyn_Lib.jpg,http://carolynbennett.ca,carolyn.bennett@parl.gc.ca,,992
