id,name__fr,name__ru,name__en,name__sv,name__es,name__nl,name__nb,name__da,name__nn,name__de,name__fi,name__fit,name,wikipedia__en,wikipedia__fr,wikipedia__ru,wikipedia__sv,image,gender,birth_date,identifier__freebase,given_name,website,original_wikiname,identifier__VIAF,name__uk,name__he,wikipedia__uk,name__zh,wikipedia__zh,identifier__BNF,identifier__SUDOC,identifier__ISNI,twitter,name__ta,name__en_ca,name__it,name__en_gb,name__af,name__ar,name__az,name__be,name__bg,name__br,name__ca,name__cs,name__cy,name__el,name__eo,name__et,name__eu,name__fa,name__ga,name__gd,name__hi,name__hr,name__hu,name__id,name__ie,name__io,name__is,name__iu,name__ja,name__ka,name__ko,name__kw,name__la,name__lb,name__lv,name__mn,name__mr,name__ms,name__my,name__oc,name__pdc,name__pl,name__pnb,name__pt,name__pt_br,name__qu,name__ro,name__sh,name__sk,name__sr,name__tl,name__tr,name__ur,name__uz,name__vi,name__yi,name__yo,name__zh_hans,name__pam,name__war,name__zh_hant,name__sq,name__sco,name__an,name__bs,name__gl,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sl,name__vec,name__wa,name__fo,name__kl,name__gsw,name__be_tarask,name__ne,name__pa,name__th,name__mg,name__hy,name__ast,wikipedia__af,wikipedia__ar,wikipedia__ast,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikinews,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__ga,wikipedia__gd,wikipedia__gl,wikipedia__he,wikipedia__hewikiquote,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__iu,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__kw,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__my,wikipedia__ne,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pa,wikipedia__pdc,wikipedia__pl,wikipedia__pnb,wikipedia__pt,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__ta,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__ur,wikipedia__uz,wikipedia__vi,wikipedia__war,wikipedia__yi,wikipedia__yo,wikipedia__zhwikiquote,identifier__GND,identifier__LCAuth,identifier__IMDB,identifier__NLA,family_name,identifier__Munzinger,identifier__FAST,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,identifier__NNDB,name__ceb,identifier__MusicBrainz,identifier__discogs,identifier__NTA,name__yue,wikipedia__zh_yue,death_date,name__vmf,facebook,name__mk,name__de_ch,name__zh_yue,name__azb,name__xmf,name__bcl,name__ckb,wikipedia__azb,wikipedia__bcl,wikipedia__ckb,wikipedia__lt,wikipedia__ukwikiquote,wikipedia__xmf,name__bar,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__ia,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nrm,name__pap,name__pcd,name__prg,name__rgn,name__rm,name__sc,name__scn,name__sr_el,name__sw,name__vls,name__vo,name__wo,name__zu,name__ml,wikipedia__ml,name__ty,identifier__AlloCine,identifier__SFDb,identifier__Britannica
Q3154992,Isabelle Morin,,Isabelle Morin,Isabelle Morin,Isabelle Morin,Isabelle Morin,Isabelle Morin,Isabelle Morin,Isabelle Morin,Isabelle Morin,,,Isabelle Morin,Isabelle Morin,Isabelle Morin,,,,female,1985-02-14,,Isabelle,,Isabelle Morin,,,,,,,,,,,,,Isabelle Morin,,,,,,,,,,,,,,,,,,,,Isabelle Morin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isabelle Morin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3160939,James Bezan,"Безан, Джеймс",James Bezan,James Bezan,James Bezan,James Bezan,James Bezan,James Bezan,James Bezan,James Bezan,,,James Bezan,James Bezan,James Bezan,"Безан, Джеймс",,https://upload.wikimedia.org/wikipedia/commons/6/67/James_Bezan_2014.jpg,male,1965-05-19,,James,,James Bezan,9377335,Джеймс Безан,,Джеймс Безан,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Bezan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Bezan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb2008005431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3161231,James Lunney,,James Lunney,James Lunney,James Lunney,James Lunney,James Lunney,James Lunney,James Lunney,James Lunney,,,James Lunney,James Lunney,James Lunney,,,,male,1951-09-05,,James,,James Lunney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Lunney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3161289,James Moore,,James Moore,James Moore,James Moore,James Moore,James Moore,James Moore,James Moore,James Moore,,,James Moore,James Moore (Canadian politician),James Moore (homme politique canadien),,,https://upload.wikimedia.org/wikipedia/commons/1/1a/James_Moore_2014.jpg,male,1976-06-10,,James,,James Moore (Canadian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Moore,,,,,,,,,,,,,,,,,,,,,James Moore,,,,,,,,,,,,דזשעימס מאר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Moore,,,,,,,,,,,,,,,,,,,דזשעימס מאר,,,,,,,,,,,,,,919/000165424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3161357,James Rajotte,,James Rajotte,James Rajotte,James Rajotte,James Rajotte,James Rajotte,James Rajotte,James Rajotte,James Rajotte,,,James Rajotte,James Rajotte,James Rajotte,,,https://upload.wikimedia.org/wikipedia/commons/1/1d/James_Rajotte_2015.jpg,male,1970-08-19,,James,,James Rajotte,9622700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Rajotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3161549,Jamie Nicholls,,Jamie Nicholls,Jamie Nicholls,Jamie Nicholls,Jamie Nicholls,Jamie Nicholls,Jamie Nicholls,Jamie Nicholls,Jamie Nicholls,,,Jamie Nicholls,Jamie Nicholls,Jamie Nicholls,,,,male,1971-10-15,,Jamie,,Jamie Nicholls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamie Nicholls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3162827,Jasbir Sandhu,,Jasbir Sandhu,Jasbir Sandhu,Jasbir Sandhu,Jasbir Sandhu,Jasbir Sandhu,Jasbir Sandhu,Jasbir Sandhu,Jasbir Sandhu,,,Jasbir Sandhu,Jasbir Sandhu,Jasbir Sandhu,,,,male,1966-04-21,,,,Jasbir Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jasbir Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3162959,Jason Kenney,"Кенни, Джейсон",Jason Kenney,Jason Kenney,Jason Kenney,Jason Kenney,Jason Kenney,Jason Kenney,Jason Kenney,Jason Kenney,,,Jason Kenney,Jason Kenney,Jason Kenney,"Кенни, Джейсон",,https://upload.wikimedia.org/wikipedia/commons/2/26/Jason_Kenney_(cropped).jpg,male,1968-05-30,,Jason,,Jason Kenney,,,,,贾森·康尼,贾森·康尼,,,,,,,,,,,,,,,,,,,,,,,,,,,Jason Kenney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3165606,Jean-François Fortin,,Jean-François Fortin,Jean-François Fortin,,Jean-François Fortin,Jean-François Fortin,Jean-François Fortin,Jean-François Fortin,,,,Jean-François Fortin,Jean-François Fortin (politician),Jean-François Fortin (homme politique),,,,male,1973-09-12,,Jean-François,,Jean-François Fortin (politician),,,,,让-弗朗索瓦·福尔廷,让-弗朗索瓦·福尔廷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean-François Fortin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean-François Fortin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3165724,Jean-François Larose,,Jean-François Larose,Jean-François Larose,,Jean-François Larose,Jean-François Larose,Jean-François Larose,Jean-François Larose,,,,Jean-François Larose,Jean-François Larose,Jean-François Larose,,,https://upload.wikimedia.org/wikipedia/commons/c/c0/PhotoJF_fb.jpg,male,1972-04-15,,Jean-François,,Jean-François Larose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3171497,Jean Crowder,,Jean Crowder,Jean Crowder,Jean Crowder,Jean Crowder,Jean Crowder,Jean Crowder,Jean Crowder,Jean Crowder,,,Jean Crowder,Jean Crowder,Jean Crowder,,,,female,1952-07-07,,Jean,,Jean Crowder,249663862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3174346,Jean Rioux,,Jean Rioux,Jean Rioux,Jean Rioux,Jean Rioux,Jean Rioux,Jean Rioux,Jean Rioux,Jean Rioux,,,Jean Rioux,Jean Rioux,Jean Rioux,,,,male,1953-06-09,,Jean,,Jean Rioux,26330442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean Rioux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3174451,Jean Rousseau,,Jean Rousseau,Jean Rousseau,,Jean Rousseau,Jean Rousseau,Jean Rousseau,Jean Rousseau,Jean Rousseau,,,Jean Rousseau,Jean Rousseau (politician),"Jean Rousseau (homme politique, 1961)",,,,male,1961,,Jean,,Jean Rousseau (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3176612,Jeff Watson,Джефф Уотсон,Jeff Watson,Jeff Watson,Jeff Watson,Jeff Watson,Jeff Watson,Jeff Watson,Jeff Watson,Jeff Watson,,,Jeff Watson,Jeff Watson (politician),Jeff Watson,,,,male,1971-03-25,,Jeff,,Jeff Watson (politician),,,,,,,,,,,,,,,,,,,,,,Jeff Watson,,,,,,,,,,,Jeff Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q317842,Jack Layton,"Лейтон, Джек",Jack Layton,Jack Layton,Jack Layton,Jack Layton,Jack Layton,Jack Layton,Jack Layton,Jack Layton,,,Jack Layton,Jack Layton,Jack Layton,"Лейтон, Джек",Jack Layton,https://upload.wikimedia.org/wikipedia/commons/2/2a/Jack_Layton_-_2011.jpg,male,1950-07-18,/m/017kgm,Jack,,Jack Layton,53865490,Джек Лейтон,,Джек Лейтон,杰克·林顿,杰克·林顿,,,0000 0001 0973 1174,jacklayton,யக் லேற்ரன்,,Jack Layton,,,,,Джон Гільберт Лейтан,Джак Лейтън,,,,Jack Layton,,,,,,,,,,Jack Layton,,,,,,,,잭 레이턴,,Ioannes Layton,,,,,,,,,Jack Layton,,Jack Layton,,,,Jack Layton,,,,,,,,,,杰克·林顿,,,傑克·林頓,,,,,Jack Layton,,,,,,,,,,,,Джон Гільбэрт Лэйтан,,,,,,,,,,,Джон Гільбэрт Лэйтан,Джон Гільберт Лейтан,Джак Лейтън,,,Category:Jack Layton,,,Jack Layton,,Jack Layton,,,Jack Layton,,,Jack Layton,,,,,,,,,,,,,,,,,,Jack Layton,,,,잭 레이턴,,Ioannes Layton,,,,,,,,,Jack Layton,,Jack Layton,,,,,Jack Layton,,Jack Layton,,,,,,Jack Layton,Jack Layton,,,,யக் லேற்ரன்,,,,,,,,,,,,no2004082363,,,,,1772849,傑克·林頓,杰克·林顿,杰克·林顿,傑克·林頓,,,,,,林頓,積林頓,2011-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3178831,Jim Hillyer,,Jim Hillyer,Jim Hillyer,,Jim Hillyer,Jim Hillyer,Jim Hillyer,Jim Hillyer,Jim Hillyer,,,Jim Hillyer,Jim Hillyer (politician),Jim Hillyer (homme politique),,,,male,1974-07-08,,Jim,,Jim Hillyer (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3178858,Jim Karygiannis,,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,,,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,,,,male,1955-05-02,,Jim,,Jim Karygiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jim Karygiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3179235,Jinny Sims,,Jinny Sims,Jinny Sims,,Jinny Sims,Jinny Sims,Jinny Sims,Jinny Sims,Jinny Sims,,,Jinny Sims,Jinny Sims,Jinny Sims,,,,female,1952-06-07,,,,Jinny Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3180028,Joe Comartin,,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,,,Joe Comartin,Joe Comartin,Joe Comartin,,,https://upload.wikimedia.org/wikipedia/commons/d/d1/Joe_Comartin.jpg,male,1947-12-26,,Joe,,Joe Comartin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Comartin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3180041,Joe Daniel,,Joe Daniel,Joe Daniel,,Joe Daniel,Joe Daniel,Joe Daniel,Joe Daniel,Joe Daniel,,,Joe Daniel,Joe Daniel,Joe Daniel,,,,male,1954-12-05,,Joe,http://www.joedaniel.ca/,Joe Daniel,48058087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3180157,Joe Preston,,Joe Preston,Joe Preston,Joe Preston,Joe Preston,Joe Preston,Joe Preston,Joe Preston,Joe Preston,,,Joe Preston,Joe Preston (politician),Joe Preston,,,,male,1955-06-14,,Joe,,Joe Preston (politician),238818689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Preston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3181201,John Carmichael,Джон Кармайкл,John Carmichael,John Carmichael,,John Carmichael,John Carmichael,John Carmichael,John Carmichael,John Carmichael,,,John Carmichael,John Carmichael (politician),John Carmichael (homme politique),,,https://upload.wikimedia.org/wikipedia/commons/6/6c/John_Carmichael_(Canadian_politician).jpg,male,1952-02-14,,John,,John Carmichael (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3181387,John Duncan,Джон Дункан,John Duncan,John Duncan,John Duncan,John Duncan,John Duncan,John Duncan,John Duncan,John Duncan,,,John Duncan,John Duncan (Canadian politician),John Duncan,,,,male,1948-12-19,,John,,John Duncan (Canadian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3182037,John McCallum,Джон МакКаллум,John McCallum,John McCallum,John McCallum,John McCallum,John McCallum,John McCallum,John McCallum,John McCallum,,,John McCallum,John McCallum,John McCallum,,,https://upload.wikimedia.org/wikipedia/commons/d/d8/John_McCallum.jpg,male,1950-04-09,,John,http://www.johnmccallum.ca/,John McCallum,112670572,,,,麥家廉,麥家廉,123864841,032933053,,,,,,,,,,,,,,,,,,,,جان مک کالوم,,,,,John McCallum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جان مک کالوم,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912/000123543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3182063,John McKay,Джон МакКэй,John McKay,John McKay,John McKay,John McKay,John McKay,John McKay,John McKay,John McKay,,,John McKay,John McKay (politician),John McKay,,,https://upload.wikimedia.org/wikipedia/commons/5/55/Hon._John_McKay_MP.jpg,male,1948-03-21,,John,,John McKay (politician),169344080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3183377,Jonathan Genest-Jourdain,,Jonathan Genest-Jourdain,Jonathan Genest-Jourdain,Jonathan Genest-Jourdain,Jonathan Genest-Jourdain,Jonathan Genest-Jourdain,Jonathan Genest-Jourdain,Jonathan Genest-Jourdain,,,,Jonathan Genest-Jourdain,Jonathan Genest-Jourdain,Jonathan Genest-Jourdain,,,,male,1979-07-16,,Jonathan,,Jonathan Genest-Jourdain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Genest-Jourdain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3183486,Jonathan Tremblay,,Jonathan Tremblay,Jonathan Tremblay,,Jonathan Tremblay,Jonathan Tremblay,Jonathan Tremblay,Jonathan Tremblay,Jonathan Tremblay,,,Jonathan Tremblay,Jonathan Tremblay,Jonathan Tremblay (homme politique),,,https://upload.wikimedia.org/wikipedia/commons/8/8d/Jonathan_Tremblay_2015-03-14.jpg,male,1984-11-15,,Jonathan,,Jonathan Tremblay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3187208,Joy Smith,,Joy Smith,Joy Smith,Joy Smith,Joy Smith,Joy Smith,Joy Smith,Joy Smith,Joy Smith,,,Joy Smith,Joy Smith,Joy Smith,,,https://upload.wikimedia.org/wikipedia/commons/d/dd/Joys_cc.jpg,female,1947-02-20,,Joy,,Joy Smith,33727301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joy Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
